id,order_id,product_id,quantity,unit_price,subtotal
63de68c8-66ac-404a-90e2-7493535c4175,cb3bd29b-1989-42a7-bf73-45ba59b11838,2573cc11-d794-4e9c-97ed-f570513cc175,1,26000,26000
7bcf466d-12ec-4911-a021-dcfa0ec9a0d1,5d418e54-9e82-4307-9db9-f72d8a7d9627,34dbc802-1b4c-44fa-affe-fcd964c379ad,1,45000,45000
8e70ffb3-29aa-406e-a1d4-323ee05b8aef,e14a96e3-de9e-4b67-bba7-ea15c6b926a0,4aa9b57b-9623-4cb1-810b-497d0dd215d1,1,31000,31000
16056350-a3b1-4c49-9d42-b326f976a513,e14a96e3-de9e-4b67-bba7-ea15c6b926a0,e364f414-5c33-4d38-b3a5-d69fdb379af7,1,39000,39000
1d1f46ff-2a3a-42fe-b180-9e40212f96c5,e14a96e3-de9e-4b67-bba7-ea15c6b926a0,d3db3622-844e-4a2e-9b2d-2f9b365cbdc2,1,38600,38600
b921ee38-c41c-47c7-bde7-79941fe3379b,fb0262ea-5611-48fc-a298-5007ce230da9,25b49a34-5a45-4171-9b74-7a29bc2852ce,1,35000,35000
06692e64-354b-4f9d-a37b-e2d2e48d0465,0edb5a08-5be2-4468-b171-be5162f87a5a,da6bbd5d-70d6-4b3e-8e38-06205bab0afb,2,46000,92000
2d032755-3e5f-4337-8bee-1c0e56cd2ca7,8c1b8b22-21ff-47e7-9945-ce7a38ad3425,dc1302e9-d407-45bb-82a3-aef9b723587f,1,23900,23900
9ce5df20-7c19-4bd1-8d92-5940ee345169,8c1b8b22-21ff-47e7-9945-ce7a38ad3425,f578b710-66b1-4ceb-87cb-887de576a8a9,2,42300,84600
7c5fc143-fdb3-4e0f-a8df-bb6829d6962f,8c1b8b22-21ff-47e7-9945-ce7a38ad3425,e364f414-5c33-4d38-b3a5-d69fdb379af7,2,39000,78000
bb08b9af-2f99-42a8-9c4b-485a60d9d72c,dac685bc-cc3e-4d6b-83b3-7a14ca4aab74,25b49a34-5a45-4171-9b74-7a29bc2852ce,1,35000,35000
1368efa8-1110-4325-a7c6-509bfb2ddb56,ba0522ec-f02b-479c-97b2-908b7f2c0076,1692ab85-3c94-493a-bb5b-04c9871912de,1,44000,44000
311150ed-0a46-4a37-8685-3b6bc5c6f01b,e5cfdcde-fed0-4eea-a156-9b4cd89a0c2a,f578b710-66b1-4ceb-87cb-887de576a8a9,1,42300,42300
87211a00-2194-44c5-b442-5ee0feee6e96,b9f4c08b-7df1-4218-b661-dced9875a957,67feff16-a1a5-45cd-9b11-0ffd7cf1ba5d,1,34000,34000
f495dda8-69e8-4ff3-aedf-d560438eb559,b9f4c08b-7df1-4218-b661-dced9875a957,34dbc802-1b4c-44fa-affe-fcd964c379ad,1,45000,45000
4dabae0b-0425-4095-8ed6-65a8191bad9c,b9f4c08b-7df1-4218-b661-dced9875a957,f745b8b4-fc08-40a0-ba13-286b1fbc2a99,1,28500,28500
62125870-c696-4b47-80aa-465cd59cdc4d,f182534a-ef68-45a4-bb15-f83b6f00e7e5,f0694b21-9373-4e61-90e3-ed66ad4bcdf9,1,52000,52000
8dd72192-95a0-43b4-8235-13a2de7d3ecf,aad60f5a-1bf2-4b42-b874-c46f93f3d261,fe2f36a8-af28-42dd-9780-08a30408647a,1,22000,22000
d8293959-b31d-4e22-a404-ec31b7e57da9,e35e38f7-3922-4775-996f-15662a288950,a1beead0-c2af-4306-950a-3ac7c25b5200,1,15100,15100
4d6c031f-288f-4f10-afb9-4d5ba6a3b761,8ad263a4-54f4-4309-8511-f63e94c5cee5,1692ab85-3c94-493a-bb5b-04c9871912de,2,44000,88000
7c9e3102-fdff-4353-a725-f33853405149,8ad263a4-54f4-4309-8511-f63e94c5cee5,121e4cf0-3c17-45f6-aee6-bd9cb999e444,3,39000,117000
9c027c70-6ba1-4006-80fe-cee8a00690b0,6a0c7f56-2c5f-4ce0-a5cd-b1d147b97ca7,da6bbd5d-70d6-4b3e-8e38-06205bab0afb,1,46000,46000
06144870-ca3b-427f-aaad-40d4f94aec7f,4295d313-171a-4d25-a53d-37171b69a21b,289389a7-e95d-417f-afaf-b1de6fb588db,1,23300,23300
603fd8df-2cdd-4779-bb81-45f39586a069,4295d313-171a-4d25-a53d-37171b69a21b,34dbc802-1b4c-44fa-affe-fcd964c379ad,2,45000,90000
4401eba2-a0d5-495b-bfb1-b7876ef1ade5,4295d313-171a-4d25-a53d-37171b69a21b,188707c9-8cea-49a5-bf9d-6bb36f32e507,1,49000,49000
d76a3ce5-f6eb-418c-a20f-7058111235da,9705c510-2f36-4782-9b62-c2554339e798,b2670e53-07e3-47cc-819c-86d9e989698b,1,15300,15300
a3ced415-e62c-4492-8a32-ddf2dfe9d487,04afa438-4565-40a3-a6f7-d961b706e540,d1af1fb3-5895-4b98-8464-46d7c86a67fd,2,46000,92000
dc3993ff-3276-499f-a819-53d8ef5a5f13,04afa438-4565-40a3-a6f7-d961b706e540,ec705f3e-b67b-4ce9-858e-59ab201b5106,1,37000,37000
c4da6492-1178-42e9-b422-865b71293365,11b9aff2-a0e1-40a1-82ba-6a9c24de0ab9,dc37b3ea-07ab-4524-96e8-5d9e9ad41eef,1,28400,28400
1f4917f5-d400-4011-80c9-534ee01319b2,11b9aff2-a0e1-40a1-82ba-6a9c24de0ab9,b14b8641-d673-4dc6-9f64-cf945c91c0c2,1,28000,28000
c2f516be-613d-4d0a-9594-2e8e467dcb1c,3f49c689-90a4-4d96-b788-9049e0a677c3,35abdb91-c3f9-4459-a920-79a1c41ab9dd,2,23400,46800
5972117f-953c-41ae-ad30-b7e963ce54f4,1d82a56c-8434-4bf8-b0a6-c9698a325b66,289389a7-e95d-417f-afaf-b1de6fb588db,2,23300,46600
292ce127-9702-4b17-8db8-b0b7aa740249,1d82a56c-8434-4bf8-b0a6-c9698a325b66,3811802f-a6b8-46c0-a73e-a094bcb4f118,1,33000,33000
3a28a95b-2cf1-491b-a5fb-05421e0a161c,1d82a56c-8434-4bf8-b0a6-c9698a325b66,d1af1fb3-5895-4b98-8464-46d7c86a67fd,1,46000,46000
a6adb6fd-2763-47f8-acd2-cceaf4db5113,3c30f05c-2a8d-4560-ae69-11a8fd70a04b,f578b710-66b1-4ceb-87cb-887de576a8a9,2,42300,84600
812fc81e-8af8-4b9d-9d3d-2558a31f505d,3c30f05c-2a8d-4560-ae69-11a8fd70a04b,3359baa5-d5ae-472b-a598-7de8610b8fe3,2,33000,66000
1df1bbae-1be0-4456-b86f-5e7da3aafdd3,3c30f05c-2a8d-4560-ae69-11a8fd70a04b,f0694b21-9373-4e61-90e3-ed66ad4bcdf9,1,52000,52000
a0110c18-88f3-4aec-a203-09e796c5d4cf,54749940-8d59-41e6-9448-4ecac60d47d9,121e4cf0-3c17-45f6-aee6-bd9cb999e444,3,39000,117000
6bf1513c-07fc-46f4-a5a2-3d13fa61d0ce,54749940-8d59-41e6-9448-4ecac60d47d9,3359baa5-d5ae-472b-a598-7de8610b8fe3,1,33000,33000
e6145278-8eda-476b-8aef-68538362aa4b,25fbea93-a69d-4d3a-943b-5f6350739cc8,dc1302e9-d407-45bb-82a3-aef9b723587f,1,23900,23900
1a3b0414-4a3f-4402-8017-1251039dc80b,d8bad53f-8cc7-4fc1-a9be-474d1c69d61e,013d895b-0005-4a06-93a6-0b36f446a0fe,1,22000,22000
97d4f1f6-5608-4f95-97c8-08786dc69df9,b743e2bc-e8f2-49f1-8328-929ea251686f,924a1c0e-27e5-490f-8d95-46d972f27eac,1,19000,19000
ca1c9dc9-701a-4b59-aeb6-d6aa327bb0ea,b743e2bc-e8f2-49f1-8328-929ea251686f,121e4cf0-3c17-45f6-aee6-bd9cb999e444,1,39000,39000
0cf6e6b0-22f4-4954-bc7a-c2896942ef37,fde1d3e7-126e-4175-9587-c271d1579b64,e364f414-5c33-4d38-b3a5-d69fdb379af7,1,39000,39000
75a1e0ed-0f1c-4ce9-91f1-51dd1a152731,fde1d3e7-126e-4175-9587-c271d1579b64,0ffb48e0-d66c-4853-a822-4bac813a5403,1,30000,30000
9c521b8a-1d9c-4c01-9cf8-0d7c68565f66,fde1d3e7-126e-4175-9587-c271d1579b64,dda0c490-c889-4338-b6d0-34e8ead900a4,2,22400,44800
e9850fac-6af8-4d7b-b0a6-9fdb1c484c19,2b39e1e3-3bc7-4d89-a86a-ce6cec58291c,bd04fecb-cdf3-472e-a600-2249ea446e3c,1,42000,42000
5c096021-71ac-40e2-b87d-fb39cc242ebd,2b39e1e3-3bc7-4d89-a86a-ce6cec58291c,34dbc802-1b4c-44fa-affe-fcd964c379ad,1,45000,45000
1300d45e-6b5c-49e0-99a8-94173aebddeb,0b3fc14a-acb5-4e3b-9e1b-67279867e719,188707c9-8cea-49a5-bf9d-6bb36f32e507,1,49000,49000
ec1dcedd-314f-4de2-aec4-ac6820b64e0a,0b3fc14a-acb5-4e3b-9e1b-67279867e719,cdf24446-7969-47e4-9efe-ba05aa57a067,2,24000,48000
1746c468-3a5c-4882-b167-81dd1276f17b,295cd30b-fed3-4598-b80f-7080b1fe149e,dc1302e9-d407-45bb-82a3-aef9b723587f,1,23900,23900
ed483c6f-4c91-4ca9-ae24-a1495ccfb2d8,13eb8abc-559d-4ea5-96a4-e8a0154be3db,7e1f91b6-4a9c-4338-8bb3-6913d95bac49,2,26000,52000
b44b395e-adea-46bd-8c4e-5a6cd13f3236,13eb8abc-559d-4ea5-96a4-e8a0154be3db,2573cc11-d794-4e9c-97ed-f570513cc175,1,26000,26000
f6c7bbc5-00a2-4d5b-8f5a-93990c77366e,a971bf82-c1f4-4036-9e41-0ae76349a4ca,2ed53cc8-bee4-44ca-bc6d-992cf9f7d1b7,1,33000,33000
0c174022-5dde-46fc-b430-f2d8e38e0781,f266fc19-78fe-4c87-869e-059dbc5672e1,0ffb48e0-d66c-4853-a822-4bac813a5403,1,30000,30000
15df290b-65c9-48a0-be03-b76250e05f6a,f266fc19-78fe-4c87-869e-059dbc5672e1,e5778131-260d-44cc-812a-bf50537e2e58,1,18100,18100
d94a7eea-f36f-402a-9deb-8fd8ebedd32d,f266fc19-78fe-4c87-869e-059dbc5672e1,1692ab85-3c94-493a-bb5b-04c9871912de,2,44000,88000
ae06131e-d1aa-42d3-aa70-57d272633446,8bb64892-6a2b-4dd4-add4-bdb69f9456a0,7e1f91b6-4a9c-4338-8bb3-6913d95bac49,2,26000,52000
0b792c85-37a4-429c-a3f2-e310d42574d0,84f2d4fe-4828-4924-aa0a-f435225e63b4,1692ab85-3c94-493a-bb5b-04c9871912de,1,44000,44000
6989241b-2f70-4c0a-ba20-ac2b29cc6e7d,84f2d4fe-4828-4924-aa0a-f435225e63b4,956c8342-4e1d-4714-9de8-824b8d6b447f,2,33000,66000
4bc47f39-af12-49be-8933-a8ddfdb4d733,cef3e352-042c-480b-8e6d-eea749cb1621,3fa5b2f1-0288-4752-ad94-380d444fc9ed,2,23000,46000
889d9a38-a09f-4e22-b899-761a0ca01dce,0d81a580-59ae-4ab6-9f2f-15f7ef705156,121e4cf0-3c17-45f6-aee6-bd9cb999e444,1,39000,39000
a0947b6d-3705-42a5-bb1c-6cb68f11c265,d6ce7e31-f482-4b90-b9f1-46468843d7a5,34dbc802-1b4c-44fa-affe-fcd964c379ad,3,45000,135000
d2b4d189-873e-4dad-8bf3-72836b0aa91c,fddbd633-232d-46b6-9628-2f24c122cd2a,d1af1fb3-5895-4b98-8464-46d7c86a67fd,2,46000,92000
65802c62-0d4b-4ba2-9fd1-4bd49b91df4a,fddbd633-232d-46b6-9628-2f24c122cd2a,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,1,22700,22700
56542636-7d35-47b6-a443-3be3ac9419c6,fddbd633-232d-46b6-9628-2f24c122cd2a,3811802f-a6b8-46c0-a73e-a094bcb4f118,1,33000,33000
1be9e302-f694-4a2a-8231-50eedbd43df5,48d9a1d5-5c64-44ce-8c46-49eed0d3e626,dcd9dd5d-f988-450e-834a-671effc11fcd,3,23200,69600
0f03bc66-5020-4987-8a3f-0ac816c97ef4,c65a7df7-e42c-490c-8ada-341a10c0904c,1692ab85-3c94-493a-bb5b-04c9871912de,2,44000,88000
26fd7894-66a7-4d8f-9b6a-737355de9a56,c65a7df7-e42c-490c-8ada-341a10c0904c,dc1302e9-d407-45bb-82a3-aef9b723587f,1,23900,23900
121518b3-240d-4d6c-9d0a-ad8e0c55ee76,9f7fa417-cd08-463c-9b7c-b8b64d78c0c8,121e4cf0-3c17-45f6-aee6-bd9cb999e444,1,39000,39000
81e3f2ca-bb1d-4beb-9fcd-900008e3727f,01bdff96-aebb-4f92-98be-8c51d90f7762,121e4cf0-3c17-45f6-aee6-bd9cb999e444,1,39000,39000
30cd1da5-64f3-45b4-832a-8110ca7c7cd3,297fa3f8-4d1e-416f-bf5f-4091230f6619,ba41dedf-c188-414d-abc2-8d7c08b312d7,1,28000,28000
f9ff31c5-d115-442a-a248-2b9c6ad162e3,e70b2196-a60b-4859-b4cf-e8df808fa382,3359baa5-d5ae-472b-a598-7de8610b8fe3,2,33000,66000
635e72c2-4d1c-40b3-b0c9-67326c0b3532,7ab819f0-48a1-4a3f-bcdf-276c755412aa,3811802f-a6b8-46c0-a73e-a094bcb4f118,1,33000,33000
7270d7f7-fbb1-42d1-8a5d-093c3faa983b,7ab819f0-48a1-4a3f-bcdf-276c755412aa,a1beead0-c2af-4306-950a-3ac7c25b5200,1,15100,15100
fbebfe9d-e491-4e96-b6d6-622f68718ef3,94356101-f8f8-43bb-a326-ea673214bd84,d3db3622-844e-4a2e-9b2d-2f9b365cbdc2,1,38600,38600
660857d3-3726-4e00-8ff7-725be494c772,e323d05a-e64b-423c-9b01-deaf49e60282,da6bbd5d-70d6-4b3e-8e38-06205bab0afb,3,46000,138000
8972e7ae-b438-4ba9-b34e-8027cb1ab575,7b37747f-47db-4a73-8bad-049279bcb68c,cdf24446-7969-47e4-9efe-ba05aa57a067,1,24000,24000
6d21595a-fc64-4a83-a01e-9b1448ab4dd6,ca4ccc6a-53ab-4323-b3b7-18843b471418,198dd8f4-a3c9-4870-afa4-ea27557b9681,1,24000,24000
7d2ecc72-78f8-456b-a138-686ca1a84f62,ca4ccc6a-53ab-4323-b3b7-18843b471418,2ed53cc8-bee4-44ca-bc6d-992cf9f7d1b7,2,33000,66000
690d27ff-c730-48f3-83ef-2540737bc5e0,fefe87db-1d25-4fe7-a322-757c76dd15a7,d2ba5453-1ab8-49df-9667-cc9e7cf0426b,1,36000,36000
f9f95c65-400d-4416-9e4c-ed37ecd1726e,d4164c92-77cc-4ebd-b0d4-9820e3377b08,d2ba5453-1ab8-49df-9667-cc9e7cf0426b,2,36000,72000
ec0bfd78-3dc8-40e6-89ee-f9737287bbbd,d15a08d0-41e8-428a-b9d7-0f5ad438fb6f,956c8342-4e1d-4714-9de8-824b8d6b447f,1,33000,33000
82370e4c-43b8-48c0-b6f8-6bb59c2441eb,d15a08d0-41e8-428a-b9d7-0f5ad438fb6f,3811802f-a6b8-46c0-a73e-a094bcb4f118,1,33000,33000
43420998-cd13-4453-b3a5-0cf8e4f1fa50,d15a08d0-41e8-428a-b9d7-0f5ad438fb6f,188707c9-8cea-49a5-bf9d-6bb36f32e507,1,49000,49000
b0406861-8a23-46d5-a6c4-37a551bd7312,70f2ee45-782e-4f52-bd08-9d6cb6fdb60c,289389a7-e95d-417f-afaf-b1de6fb588db,1,23300,23300
fb8583df-82b1-4f03-884e-5b8f50ba0163,70f2ee45-782e-4f52-bd08-9d6cb6fdb60c,d1af1fb3-5895-4b98-8464-46d7c86a67fd,2,46000,92000
8b3ec93a-ab09-49b2-b0ca-826d8a4cba91,70f2ee45-782e-4f52-bd08-9d6cb6fdb60c,34dbc802-1b4c-44fa-affe-fcd964c379ad,1,45000,45000
09240e6c-4dab-4bb0-9241-6eab94950443,70f2ee45-782e-4f52-bd08-9d6cb6fdb60c,dc37b3ea-07ab-4524-96e8-5d9e9ad41eef,1,28400,28400
d4687ffb-ea69-453a-976b-c909ffa6a28f,5f9a29af-324a-463c-94b6-4f5aa7f9f8ae,888e09ca-a1af-4d96-8b1a-f089c6d357cf,1,44000,44000
45a26125-99b4-4b07-b30a-5c8990cfb033,5f9a29af-324a-463c-94b6-4f5aa7f9f8ae,121e4cf0-3c17-45f6-aee6-bd9cb999e444,1,39000,39000
d3746569-a534-40ea-8b52-4483ea08b3e2,5f9a29af-324a-463c-94b6-4f5aa7f9f8ae,e364f414-5c33-4d38-b3a5-d69fdb379af7,1,39000,39000
e65a8297-7194-4d0b-a185-6d25f827f949,396337d9-27fc-4717-a37b-959a6b0a6931,a1beead0-c2af-4306-950a-3ac7c25b5200,1,15100,15100
3164cd20-1a4d-45b4-a4a5-4c98765e8806,c509034d-83c3-4630-aa04-b505417cf207,3359baa5-d5ae-472b-a598-7de8610b8fe3,1,33000,33000
40999af9-0853-49eb-b9a1-242a10a36fd9,c509034d-83c3-4630-aa04-b505417cf207,25b49a34-5a45-4171-9b74-7a29bc2852ce,2,35000,70000
491eb146-da7d-4c1f-9650-a3c1c4617a21,c509034d-83c3-4630-aa04-b505417cf207,0ffb48e0-d66c-4853-a822-4bac813a5403,1,30000,30000
a5e5c3a5-1b8c-4f48-b4ba-6c1d74c41877,c509034d-83c3-4630-aa04-b505417cf207,1692ab85-3c94-493a-bb5b-04c9871912de,1,44000,44000
9610983a-6092-4274-91b2-60bea0ccc0cb,5924905a-bbcf-4580-9528-7a12a6c2a04d,188707c9-8cea-49a5-bf9d-6bb36f32e507,1,49000,49000
dd86bddd-29e3-4ea6-8dc6-6574ce1c022d,562bf42c-9801-4468-b0bd-dd3ea26c9bb5,9b487ffb-d090-4b09-be91-da480d044aca,1,42000,42000
3d603c31-4950-417e-b7cd-bda60ac25561,3036d891-156f-49c0-b20d-aee3e997f50f,bd04fecb-cdf3-472e-a600-2249ea446e3c,2,42000,84000
d0a8989b-6150-4173-93ec-de2a3258d363,a15d5af3-4f0b-4936-a036-b75b4aed9163,d3db3622-844e-4a2e-9b2d-2f9b365cbdc2,1,38600,38600
ef2a612f-65a1-46f2-b9e2-cb8cc41a2b19,1657b14f-944c-4933-8228-37fda536c057,4aa9b57b-9623-4cb1-810b-497d0dd215d1,1,31000,31000
eb153243-c499-4e48-887e-97ab3899d661,2566c53f-0bd6-4a5a-9ee5-62f2bc40a045,cdf24446-7969-47e4-9efe-ba05aa57a067,1,24000,24000
32760f1c-a154-4059-8024-9b546a4bd820,2566c53f-0bd6-4a5a-9ee5-62f2bc40a045,da6bbd5d-70d6-4b3e-8e38-06205bab0afb,1,46000,46000
576f9cea-571a-4409-a260-6bec8bcb936d,2566c53f-0bd6-4a5a-9ee5-62f2bc40a045,888e09ca-a1af-4d96-8b1a-f089c6d357cf,1,44000,44000
5c7b8509-543d-4683-a964-92ee090e4a96,2566c53f-0bd6-4a5a-9ee5-62f2bc40a045,e364f414-5c33-4d38-b3a5-d69fdb379af7,1,39000,39000
cdabcfed-f923-46f8-a776-1a08d2ae4b28,6205e89c-8c55-4f41-9368-ee63a1ab00ca,67feff16-a1a5-45cd-9b11-0ffd7cf1ba5d,2,34000,68000
ff0f6cbf-4573-41d2-ae41-9953132d7a20,b865c7d8-7494-4583-b816-d917938bbd41,25b49a34-5a45-4171-9b74-7a29bc2852ce,1,35000,35000
b091a071-651f-41ef-80c5-3f0f4edced4a,f9feedce-69fa-42bd-b33c-5f2a7e583f4a,d3db3622-844e-4a2e-9b2d-2f9b365cbdc2,1,38600,38600
11cbf37f-ab72-4508-951d-0fa36c0e31ed,f9feedce-69fa-42bd-b33c-5f2a7e583f4a,dda0c490-c889-4338-b6d0-34e8ead900a4,1,22400,22400
92192f82-00f2-4cfe-9641-baf2046454ee,856788e1-1b0c-4a68-b31d-8c0707fc3b38,d3db3622-844e-4a2e-9b2d-2f9b365cbdc2,1,38600,38600
d1a77566-dfa5-4cb5-9fa6-6c3a1ac2f693,145bfba8-a812-4ddc-83b0-f577f43c2f75,dc37b3ea-07ab-4524-96e8-5d9e9ad41eef,2,28400,56800
bb2b5713-0d60-465f-b626-f71195b6b7dc,15c46c60-9029-45d6-97e4-4f0c8f9624df,e4d2dae0-5b6b-4aee-bb8d-eb8c0bd854a7,1,41000,41000
6d7d7e10-63d1-4a8e-b2d4-ec8e4db1fbb7,15c46c60-9029-45d6-97e4-4f0c8f9624df,188707c9-8cea-49a5-bf9d-6bb36f32e507,1,49000,49000
8b630904-f2b1-4bcd-b5e6-cad9e983bfdb,7008106d-617c-4fbb-9191-12e44fed4b01,f578b710-66b1-4ceb-87cb-887de576a8a9,1,42300,42300
0ce6e0ac-a3e4-464f-83fb-037c60dc8fb6,e4401638-15b8-477b-a9d4-cada9fca8020,25b49a34-5a45-4171-9b74-7a29bc2852ce,1,35000,35000
19df8266-448b-46fd-941e-04e7f0a02b42,e4401638-15b8-477b-a9d4-cada9fca8020,d2000bbb-1809-4ad2-97c4-0c845ed663a1,1,25000,25000
4eaeea74-f01f-4b6d-9d80-c5aeca4c61cb,e4401638-15b8-477b-a9d4-cada9fca8020,f0694b21-9373-4e61-90e3-ed66ad4bcdf9,1,52000,52000
a513bbe5-749b-488a-b69c-953d6a27cd73,a5856dbb-a289-418c-bd88-a0ec6ee847ef,dc1302e9-d407-45bb-82a3-aef9b723587f,1,23900,23900
9aa9fbde-d8fa-41b8-8798-bff67e442311,e4beb4c7-b85c-49cc-8890-3fda5406eeeb,f578b710-66b1-4ceb-87cb-887de576a8a9,1,42300,42300
99c15da4-1d20-4b23-8d0b-a93c2db0bfb4,0e5df672-703e-4955-b3be-9ea78834738c,b14b8641-d673-4dc6-9f64-cf945c91c0c2,1,28000,28000
fa235ee6-cd1a-46b2-a96d-b0d642411105,bee33d99-9f23-466e-89af-ae6171cd2455,3fa5b2f1-0288-4752-ad94-380d444fc9ed,2,23000,46000
6937d695-cdd9-4962-82f2-14c12abe80cd,bee33d99-9f23-466e-89af-ae6171cd2455,bd04fecb-cdf3-472e-a600-2249ea446e3c,1,42000,42000
e54ac859-3520-45ce-8ebf-e56f969a481a,40c010e4-26fc-459a-9935-ca70a684f9a5,a1beead0-c2af-4306-950a-3ac7c25b5200,2,15100,30200
c42d952d-2e11-4a5f-b861-d24724ab6064,40c010e4-26fc-459a-9935-ca70a684f9a5,25b49a34-5a45-4171-9b74-7a29bc2852ce,3,35000,105000
4cc1452c-bfca-4ae9-81a4-963632674547,40c010e4-26fc-459a-9935-ca70a684f9a5,cdf24446-7969-47e4-9efe-ba05aa57a067,2,24000,48000
7fc49dc0-9174-4e0c-afa9-0c3cd2406b39,70b5f3bb-c22c-47b1-804c-5be63dc7e173,ec705f3e-b67b-4ce9-858e-59ab201b5106,1,37000,37000
1555f277-ebd2-4cab-a282-66aac7924e68,d4a2c588-33a1-4ed3-be9c-f6b6733f6b22,34dbc802-1b4c-44fa-affe-fcd964c379ad,1,45000,45000
a9a0e37b-3922-4d84-a307-16496f5f9911,7d73c773-5810-4747-8fdc-24510f3b2d12,f745b8b4-fc08-40a0-ba13-286b1fbc2a99,1,28500,28500
c7c008b2-17f8-4c0d-abe1-61cc9ec98e1a,e9b99518-4caa-4490-81b1-aa47b2fdf51e,b14b8641-d673-4dc6-9f64-cf945c91c0c2,1,28000,28000
5d294cea-3acc-4a72-a216-8bcc75e019ee,a4e789a9-b29a-46c1-be23-cbb1da9d11cf,e364f414-5c33-4d38-b3a5-d69fdb379af7,1,39000,39000
61e52cda-02db-47da-ad12-90b685944e81,5cc531c9-cf41-416b-8a9f-fead2ec9692a,d3db3622-844e-4a2e-9b2d-2f9b365cbdc2,1,38600,38600
32231e20-f86b-44f2-b261-2f02c469d35c,5cc531c9-cf41-416b-8a9f-fead2ec9692a,fe2f36a8-af28-42dd-9780-08a30408647a,1,22000,22000
8972f4ce-58e1-4fae-8714-b55f166ffe7b,ae5cb4d2-dfd8-4c25-868e-7c01b1508fb4,e364f414-5c33-4d38-b3a5-d69fdb379af7,2,39000,78000
1e796cd7-2ab8-4297-aa35-b5470b66a476,ae5cb4d2-dfd8-4c25-868e-7c01b1508fb4,d2ba5453-1ab8-49df-9667-cc9e7cf0426b,1,36000,36000
06d86690-0b5c-4aaf-8836-b87bd8e7255e,ae5cb4d2-dfd8-4c25-868e-7c01b1508fb4,dc37b3ea-07ab-4524-96e8-5d9e9ad41eef,1,28400,28400
30719f8d-3c91-48c6-b7e8-93483ed1b16b,ae5cb4d2-dfd8-4c25-868e-7c01b1508fb4,956c8342-4e1d-4714-9de8-824b8d6b447f,1,33000,33000
7f106553-1cb6-482f-a731-d49cb308d56a,31feba86-410e-400f-ba8f-2e064301f7a9,1692ab85-3c94-493a-bb5b-04c9871912de,3,44000,132000
ea197959-08f9-4c1b-84f7-b7d18d249c40,1ef74afa-67d7-42ff-ac44-299d7c9375d5,d2ba5453-1ab8-49df-9667-cc9e7cf0426b,1,36000,36000
e7890bba-1d4f-43bb-8689-b64398d775d0,1ef74afa-67d7-42ff-ac44-299d7c9375d5,e364f414-5c33-4d38-b3a5-d69fdb379af7,1,39000,39000
4c777fea-f4bf-4954-af10-2ab69411ed60,aec06561-203c-41a7-bfbb-9284b34c7986,1692ab85-3c94-493a-bb5b-04c9871912de,2,44000,88000
88753645-3486-465a-a164-3c03555b7cbf,b97d4608-e654-4a39-8501-48631235e5e3,b2670e53-07e3-47cc-819c-86d9e989698b,1,15300,15300
af26489f-f409-435f-8950-898c81f03a46,b97d4608-e654-4a39-8501-48631235e5e3,013d895b-0005-4a06-93a6-0b36f446a0fe,3,22000,66000
b2d698e3-8149-4f85-9cd1-c5c0fcbf8d94,5488694f-7710-4525-afcc-f0dc72fc69fe,35abdb91-c3f9-4459-a920-79a1c41ab9dd,3,23400,70200
5f1a0d0d-7717-4f5b-82c4-bed28dbb0c51,622a5b6b-5188-4d15-a94d-ac18754b72c8,25b49a34-5a45-4171-9b74-7a29bc2852ce,1,35000,35000
d9057094-7f35-43e6-b83a-1e3f0063bc2a,9b230fd5-566c-4dcf-ad1e-88f60c63b2cd,ec705f3e-b67b-4ce9-858e-59ab201b5106,1,37000,37000
9b7bb187-3ae7-43c7-ba65-b08f87d77cbc,56b0deb8-9645-4c3a-9801-b99459a711f7,888e09ca-a1af-4d96-8b1a-f089c6d357cf,1,44000,44000
01c32b7b-69f2-41ec-8176-5182506564d5,0b10b521-1bb0-4e0c-b914-b17bca7fd2d2,198dd8f4-a3c9-4870-afa4-ea27557b9681,1,24000,24000
62b91c74-e758-481a-8a51-3453a4793e5d,f49e0112-49f4-4a3c-90fe-51358a2615b3,888e09ca-a1af-4d96-8b1a-f089c6d357cf,1,44000,44000
0c3510dd-d0d9-4d86-8535-f0ecefcc86e5,45f17e45-fb1d-4fbc-85d8-67915c3365d5,d3db3622-844e-4a2e-9b2d-2f9b365cbdc2,2,38600,77200
b428fe0a-b06b-4f5b-9d8e-2612afd79a91,23469afe-58ad-45cd-9db4-5f28fa11aca6,013d895b-0005-4a06-93a6-0b36f446a0fe,1,22000,22000
eb2bf154-ff1a-4885-94ab-46122ebcd5f6,23469afe-58ad-45cd-9db4-5f28fa11aca6,d3db3622-844e-4a2e-9b2d-2f9b365cbdc2,1,38600,38600
52d5fbfb-c895-4b86-b128-545ebcee5f57,754e86a4-93fa-4c25-b3e9-6c17e0b21888,67feff16-a1a5-45cd-9b11-0ffd7cf1ba5d,1,34000,34000
d18275d9-469e-44d5-875b-5a721a946116,754e86a4-93fa-4c25-b3e9-6c17e0b21888,888e09ca-a1af-4d96-8b1a-f089c6d357cf,1,44000,44000
e74a5762-ea0b-4158-9616-16a8fafadca1,fc0a683c-9fce-4ced-8b0f-db25e39e4bfa,67feff16-a1a5-45cd-9b11-0ffd7cf1ba5d,1,34000,34000
