id,user_id,order_number,status,total_amount,discount_amount,shipping_fee,shipping_address,coupon_code,utm_source,utm_medium,utm_campaign,ordered_at,created_at
b244a817-14f4-4b5c-b688-0057a00b1157,00772867-43b1-4073-9a8f-8fba251d30de,LUNA-20260329-0013,paid,28200,2800,3000,"{""city"": ""제주특별자치도"", ""zipcode"": ""81652""}",WELCOME10,youtube,social,influencer_collab,2026-03-29T22:13:46.039621+09:00,2026-03-29T22:13:46.039621+09:00
b532b2a9-e9e6-421a-baba-a72624719624,00772867-43b1-4073-9a8f-8fba251d30de,LUNA-20260329-0014,paid,138000,0,0,"{""city"": ""충청북도"", ""zipcode"": ""44544""}",,youtube,social,influencer_collab,2026-03-29T14:42:44.301162+09:00,2026-03-29T14:42:44.301162+09:00
244b35af-1ebd-480a-9013-48bd87e8d09e,00772867-43b1-4073-9a8f-8fba251d30de,LUNA-20260328-0008,paid,78000,0,0,"{""city"": ""충청북도"", ""zipcode"": ""08385""}",,,,,2026-03-28T12:22:50.986436+09:00,2026-03-28T12:22:50.986436+09:00
e928d16c-4dad-46f4-b631-f91f957e9839,e9ae3a0f-d730-4531-9f8c-2368daea6e94,LUNA-20260222-0007,paid,68400,0,0,"{""city"": ""대전광역시"", ""zipcode"": ""79937""}",,instagram,social,brand_awareness,2026-02-22T07:30:32.393870+09:00,2026-02-22T07:30:32.393870+09:00
663a9f79-4907-45d9-9a50-712c1b358c69,28ed4a77-e20f-4aac-9985-44f53ae791f6,LUNA-20260331-0009,paid,63200,0,0,"{""city"": ""부산광역시"", ""zipcode"": ""05391""}",,instagram,social,brand_awareness,2026-03-31T20:11:03.887765+09:00,2026-03-31T20:11:03.887765+09:00
91063879-5aae-4be0-b40c-b83472b79fec,28ed4a77-e20f-4aac-9985-44f53ae791f6,LUNA-20260331-0010,paid,26900,0,3000,"{""city"": ""울산광역시"", ""zipcode"": ""87884""}",,instagram,social,brand_awareness,2026-03-31T10:49:18.164311+09:00,2026-03-31T10:49:18.164311+09:00
f14ffcd7-f55f-4122-8507-9840ea72b2f3,28ed4a77-e20f-4aac-9985-44f53ae791f6,LUNA-20260328-0009,delivered,38000,0,3000,"{""city"": ""서울특별시"", ""zipcode"": ""99969""}",,,,,2026-03-28T09:27:37.720483+09:00,2026-03-28T09:27:37.720483+09:00
bcdc2c20-b6f6-412c-900f-d9a8112ee74e,28ed4a77-e20f-4aac-9985-44f53ae791f6,LUNA-20260329-0015,delivered,45000,0,3000,"{""city"": ""인천광역시"", ""zipcode"": ""90457""}",,youtube,social,influencer_collab,2026-03-29T12:53:04.339077+09:00,2026-03-29T12:53:04.339077+09:00
a2d16b9b-b026-4564-aa6e-b978783b29b6,4548486f-5cb7-4d46-a19c-61437c52eaca,LUNA-20260320-0009,paid,23790,2310,3000,"{""city"": ""세종특별자치시"", ""zipcode"": ""71472""}",WELCOME10,kakao,cpc,spring_sale,2026-03-20T21:02:56.938704+09:00,2026-03-20T21:02:56.938704+09:00
a45d3066-3857-4964-bfc3-42c223722717,4548486f-5cb7-4d46-a19c-61437c52eaca,LUNA-20260330-0006,delivered,157000,5000,0,"{""city"": ""경기도"", ""zipcode"": ""63019""}",LUNA5000,kakao,cpc,spring_sale,2026-03-30T11:07:55.061778+09:00,2026-03-30T11:07:55.061778+09:00
ccf5895a-e472-430d-bf77-4f93a30252d1,4548486f-5cb7-4d46-a19c-61437c52eaca,LUNA-20260315-0006,paid,39000,0,3000,"{""city"": ""경상남도"", ""zipcode"": ""42423""}",,kakao,cpc,spring_sale,2026-03-15T20:52:35.066857+09:00,2026-03-15T20:52:35.066857+09:00
72e09031-62bc-4e8d-8e5c-05937e8a4109,4548486f-5cb7-4d46-a19c-61437c52eaca,LUNA-20260315-0007,paid,84800,0,0,"{""city"": ""대전광역시"", ""zipcode"": ""97283""}",,naver,organic,,2026-03-15T21:14:22.169039+09:00,2026-03-15T21:14:22.169039+09:00
ab5f679a-6719-4469-9751-dc4cc05204dc,a750e1e5-de1f-416a-82e7-800a11af5292,LUNA-20260217-0006,paid,47000,0,3000,"{""city"": ""서울특별시"", ""zipcode"": ""91218""}",,instagram,social,brand_awareness,2026-02-17T23:37:31.248082+09:00,2026-02-17T23:37:31.248082+09:00
041311bb-7324-4453-9853-a4b71fe4211e,a750e1e5-de1f-416a-82e7-800a11af5292,LUNA-20260204-0004,delivered,86760,9640,0,"{""city"": ""울산광역시"", ""zipcode"": ""06293""}",WELCOME10,,,,2026-02-04T13:26:54.337757+09:00,2026-02-04T13:26:54.337757+09:00
31f56b76-dd8c-4463-967c-f1b9fd685dcb,5cbc6e8a-cbe7-4c3e-ac31-5393e434cc74,LUNA-20260112-0002,paid,50000,0,3000,"{""city"": ""대구광역시"", ""zipcode"": ""88098""}",,google,organic,,2026-01-12T17:58:02.757470+09:00,2026-01-12T17:58:02.757470+09:00
d735d74d-39a8-495a-8546-704b7bacc359,5cbc6e8a-cbe7-4c3e-ac31-5393e434cc74,LUNA-20260220-0007,paid,153700,0,0,"{""city"": ""울산광역시"", ""zipcode"": ""22101""}",,kakao,cpc,spring_sale,2026-02-20T23:07:39.141744+09:00,2026-02-20T23:07:39.141744+09:00
61d7c510-4cab-45d7-b9cc-dc2e37586062,5cbc6e8a-cbe7-4c3e-ac31-5393e434cc74,LUNA-20251017-0001,paid,79200,8800,0,"{""city"": ""세종특별자치시"", ""zipcode"": ""23200""}",WELCOME10,naver,blog,review_campaign,2025-10-17T21:25:58.136590+09:00,2025-10-17T21:25:58.136590+09:00
f4764949-a5fb-4a24-9c13-1748df1b364f,5cbc6e8a-cbe7-4c3e-ac31-5393e434cc74,LUNA-20260208-0003,paid,52000,0,0,"{""city"": ""대전광역시"", ""zipcode"": ""86766""}",,google,organic,,2026-02-08T22:39:38.231469+09:00,2026-02-08T22:39:38.231469+09:00
697a0b5f-eaf4-42de-8106-ae9ff2da1c18,03deeb74-b5f1-44ab-9f7a-9e316974e64b,LUNA-20260208-0004,cancelled,39000,0,3000,"{""city"": ""대구광역시"", ""zipcode"": ""00898""}",,youtube,social,influencer_collab,2026-02-08T10:49:55.124987+09:00,2026-02-08T10:49:55.124987+09:00
5894630a-31cc-47a1-8608-356e3068356c,03deeb74-b5f1-44ab-9f7a-9e316974e64b,LUNA-20260215-0005,paid,77200,0,0,"{""city"": ""제주특별자치도"", ""zipcode"": ""61081""}",,youtube,social,influencer_collab,2026-02-15T19:06:30.681856+09:00,2026-02-15T19:06:30.681856+09:00
d77e2cf3-f954-438d-bd5f-05743f0ab28a,94a37930-62c5-49cf-9729-fdac34165bf1,LUNA-20260130-0004,delivered,18100,0,3000,"{""city"": ""대전광역시"", ""zipcode"": ""35614""}",,naver,blog,review_campaign,2026-01-30T14:57:57.826737+09:00,2026-01-30T14:57:57.826737+09:00
0e52b211-0b65-4c87-915a-34698703d931,94a37930-62c5-49cf-9729-fdac34165bf1,LUNA-20260315-0008,paid,18300,0,3000,"{""city"": ""세종특별자치시"", ""zipcode"": ""38453""}",,naver,blog,review_campaign,2026-03-15T10:03:12.188062+09:00,2026-03-15T10:03:12.188062+09:00
a272be11-7501-441e-b0a4-742bef4cec2e,123d8bbf-53df-450d-bdc0-4561f079abc0,LUNA-20260124-0001,paid,38000,0,3000,"{""city"": ""세종특별자치시"", ""zipcode"": ""98074""}",,naver,organic,,2026-01-24T06:54:28.413135+09:00,2026-01-24T06:54:28.413135+09:00
3b07ba24-1a32-4e99-844d-dcdbb675320b,32c84927-4e5c-4f13-84fa-e33ba68fda62,LUNA-20260327-0017,cancelled,64700,0,0,"{""city"": ""경상남도"", ""zipcode"": ""82354""}",,instagram,social,brand_awareness,2026-03-27T09:34:15.478682+09:00,2026-03-27T09:34:15.478682+09:00
d89c63fd-e067-49af-a261-cf8234966a47,10fac7e7-ff51-438d-b679-b6ce7c17198a,LUNA-20251016-0002,cancelled,49800,0,3000,"{""city"": ""부산광역시"", ""zipcode"": ""95100""}",,instagram,social,brand_awareness,2025-10-16T19:53:36.183950+09:00,2025-10-16T19:53:36.183950+09:00
b9406f66-9e76-4178-ae62-9b645803cd97,6e6fe656-df07-44c3-a07d-f8e37c0f4cad,LUNA-20260222-0008,paid,72900,0,0,"{""city"": ""광주광역시"", ""zipcode"": ""07620""}",,google,organic,,2026-02-22T07:21:29.831078+09:00,2026-02-22T07:21:29.831078+09:00
9263c963-a4ff-4b1c-aef1-3be3cc84d47b,6e6fe656-df07-44c3-a07d-f8e37c0f4cad,LUNA-20260322-0011,paid,36600,5000,3000,"{""city"": ""대전광역시"", ""zipcode"": ""45967""}",LUNA5000,google,organic,,2026-03-22T23:20:44.143856+09:00,2026-03-22T23:20:44.143856+09:00
47c4e082-196c-438c-b9da-87a15e340fdc,6e6fe656-df07-44c3-a07d-f8e37c0f4cad,LUNA-20260220-0008,delivered,44700,0,3000,"{""city"": ""강원특별자치도"", ""zipcode"": ""50066""}",,google,organic,,2026-02-20T20:25:10.992089+09:00,2026-02-20T20:25:10.992089+09:00
11134489-54b0-4682-8c37-8cdfcbeb7c8c,db9214a3-5d63-4229-9b71-0ece8eaaba08,LUNA-20251005-0001,delivered,117270,13030,0,"{""city"": ""전라남도"", ""zipcode"": ""64110""}",WELCOME10,instagram,social,brand_awareness,2025-10-05T11:48:16.513121+09:00,2025-10-05T11:48:16.513121+09:00
50d488b0-9e26-4bb5-aabd-32a52c43cabb,db9214a3-5d63-4229-9b71-0ece8eaaba08,LUNA-20251004-0003,paid,189900,21100,0,"{""city"": ""인천광역시"", ""zipcode"": ""54113""}",WELCOME10,instagram,social,brand_awareness,2025-10-04T14:16:58.508947+09:00,2025-10-04T14:16:58.508947+09:00
88d45bd7-57ee-4b44-8e74-f734ca70ad48,0dbae1b5-a457-4a4c-8ee4-3a625c4b3627,LUNA-20260126-0005,paid,25000,0,3000,"{""city"": ""전라남도"", ""zipcode"": ""07851""}",,kakao,cpc,spring_sale,2026-01-26T20:34:39.636865+09:00,2026-01-26T20:34:39.636865+09:00
ab3f80d6-3b8e-4466-b2f0-949e315fea4f,0dbae1b5-a457-4a4c-8ee4-3a625c4b3627,LUNA-20251121-0001,delivered,57000,5000,0,"{""city"": ""광주광역시"", ""zipcode"": ""99497""}",LUNA5000,google,organic,,2025-11-21T03:25:17.976941+09:00,2025-11-21T03:25:17.976941+09:00
71c0a4e5-0365-48c6-ae26-f6baf06b26b6,0dbae1b5-a457-4a4c-8ee4-3a625c4b3627,LUNA-20251223-0004,delivered,68000,0,0,"{""city"": ""광주광역시"", ""zipcode"": ""89058""}",,google,organic,,2025-12-23T13:29:11.804880+09:00,2025-12-23T13:29:11.804880+09:00
e7602b01-8400-4a9a-a2fd-6b74c4b247db,f5ed11bb-bbb9-4936-a7dc-204f6ae7068f,LUNA-20260220-0009,delivered,52000,0,3000,"{""city"": ""세종특별자치시"", ""zipcode"": ""66834""}",,naver,blog,review_campaign,2026-02-20T19:50:39.413971+09:00,2026-02-20T19:50:39.413971+09:00
dd770789-d441-49c2-96c6-f04114c6ff8a,f5ed11bb-bbb9-4936-a7dc-204f6ae7068f,LUNA-20260313-0002,paid,45000,0,3000,"{""city"": ""광주광역시"", ""zipcode"": ""68999""}",,google,organic,,2026-03-13T22:12:29.077325+09:00,2026-03-13T22:12:29.077325+09:00
f54b925e-5e8a-480f-844b-2d737846fb87,f5ed11bb-bbb9-4936-a7dc-204f6ae7068f,LUNA-20260221-0002,paid,45000,0,3000,"{""city"": ""서울특별시"", ""zipcode"": ""26970""}",,naver,blog,review_campaign,2026-02-21T10:02:52.889310+09:00,2026-02-21T10:02:52.889310+09:00
0b888f7d-3670-4ce2-b9f6-d9ce0c27bdef,b1293083-df1a-4ef2-82db-0daa399cf9d0,LUNA-20250810-0001,delivered,27000,0,3000,"{""city"": ""세종특별자치시"", ""zipcode"": ""86888""}",,,,,2025-08-10T10:56:10.692427+09:00,2025-08-10T10:56:10.692427+09:00
ceb4617c-c82d-4756-bb0f-a72ddd12ffa6,b1293083-df1a-4ef2-82db-0daa399cf9d0,LUNA-20260201-0005,delivered,51100,0,0,"{""city"": ""경기도"", ""zipcode"": ""78791""}",,,,,2026-02-01T14:16:28.639154+09:00,2026-02-01T14:16:28.639154+09:00
35d57fdf-0983-4195-bedb-5347dfa2fa26,b1293083-df1a-4ef2-82db-0daa399cf9d0,LUNA-20250906-0001,paid,97300,0,0,"{""city"": ""세종특별자치시"", ""zipcode"": ""05962""}",,,,,2025-09-06T11:27:46.727446+09:00,2025-09-06T11:27:46.727446+09:00
500cd6d6-6ac4-41d1-8bd0-89ab38124291,dde63a06-a337-4e4e-ab71-0201b4fdaa17,LUNA-20251101-0003,paid,44200,0,3000,"{""city"": ""전라남도"", ""zipcode"": ""71976""}",,google,organic,,2025-11-01T12:20:49.343736+09:00,2025-11-01T12:20:49.343736+09:00
9fff2f83-773e-4b1d-9629-d53f65bc3bce,dde63a06-a337-4e4e-ab71-0201b4fdaa17,LUNA-20260212-0004,paid,29000,0,3000,"{""city"": ""충청남도"", ""zipcode"": ""93201""}",,google,organic,,2026-02-12T15:58:33.858958+09:00,2026-02-12T15:58:33.858958+09:00
3daec730-046b-453c-b516-bac70c113d75,293b17fe-6d6b-401a-8e3d-c5cfb6ee16a5,LUNA-20260324-0004,paid,54000,0,0,"{""city"": ""제주특별자치도"", ""zipcode"": ""65789""}",,naver,organic,,2026-03-24T14:29:08.386977+09:00,2026-03-24T14:29:08.386977+09:00
396cb1ad-96fd-49c2-838c-1302cdb9bf6d,293b17fe-6d6b-401a-8e3d-c5cfb6ee16a5,LUNA-20260315-0009,paid,83000,5000,0,"{""city"": ""전라북도"", ""zipcode"": ""60418""}",LUNA5000,naver,organic,,2026-03-15T22:09:28.247544+09:00,2026-03-15T22:09:28.247544+09:00
f251251b-4e68-42ac-a341-4b7dde613f8c,293b17fe-6d6b-401a-8e3d-c5cfb6ee16a5,LUNA-20260222-0009,paid,28000,0,3000,"{""city"": ""광주광역시"", ""zipcode"": ""95217""}",,naver,organic,,2026-02-22T03:45:15.975990+09:00,2026-02-22T03:45:15.975990+09:00
4c776174-63bc-4714-a4d7-09711c47f03e,b501bbd8-71f2-4e18-b56f-ece6fa19580c,LUNA-20251106-0001,delivered,36000,0,3000,"{""city"": ""세종특별자치시"", ""zipcode"": ""58517""}",,,,,2025-11-06T19:56:57.534959+09:00,2025-11-06T19:56:57.534959+09:00
f3e66cbf-c7fb-4e1a-b1b7-d60260ad8586,b501bbd8-71f2-4e18-b56f-ece6fa19580c,LUNA-20260225-0005,delivered,83000,5000,0,"{""city"": ""광주광역시"", ""zipcode"": ""74127""}",LUNA5000,,,,2026-02-25T19:27:21.145136+09:00,2026-02-25T19:27:21.145136+09:00
c98d0a5f-6e80-42a3-b3fc-411ab81a5f0f,ea3cccd6-2e5c-48df-945b-09993b6a461f,LUNA-20260323-0008,paid,87660,9740,0,"{""city"": ""전라남도"", ""zipcode"": ""69211""}",WELCOME10,instagram,social,brand_awareness,2026-03-23T16:25:01.843667+09:00,2026-03-23T16:25:01.843667+09:00
c6438bbc-323a-47bb-9c0f-df871a54c197,fa2fcefb-1ebf-4437-b3fc-40e971e7fa67,LUNA-20260111-0001,paid,63270,7030,0,"{""city"": ""대전광역시"", ""zipcode"": ""41996""}",WELCOME10,naver,organic,,2026-01-11T17:25:43.312162+09:00,2026-01-11T17:25:43.312162+09:00
cc36c243-41d4-4d4e-874d-af76847c032f,1bd7ffdd-935f-4462-93ea-14f082d77de2,LUNA-20260325-0008,delivered,132100,0,0,"{""city"": ""전라남도"", ""zipcode"": ""64222""}",,google,organic,,2026-03-25T18:43:36.891769+09:00,2026-03-25T18:43:36.891769+09:00
e2034738-f58a-4d19-bea7-e2ecb0214076,587022b6-2f9e-4752-9426-b8d2b66afb9f,LUNA-20260221-0003,paid,18100,0,3000,"{""city"": ""울산광역시"", ""zipcode"": ""58917""}",,kakao,cpc,spring_sale,2026-02-21T12:25:37.509298+09:00,2026-02-21T12:25:37.509298+09:00
b842ff32-6b4f-464b-b408-6ca9c1a3e43e,c4089b0b-eca9-4f6b-8fa8-3ac510afef15,LUNA-20260331-0011,paid,31400,0,3000,"{""city"": ""대전광역시"", ""zipcode"": ""45421""}",,instagram,social,brand_awareness,2026-03-31T23:38:44.177614+09:00,2026-03-31T23:38:44.177614+09:00
9b9011c8-d496-4f2b-9d65-d57e02209bc9,010faf0c-a94b-4feb-be12-fed6469101e0,LUNA-20251214-0007,paid,36000,0,3000,"{""city"": ""세종특별자치시"", ""zipcode"": ""45705""}",,naver,blog,review_campaign,2025-12-14T17:12:00.280099+09:00,2025-12-14T17:12:00.280099+09:00
cb2011e8-8171-4ef4-9760-246eca78ee8b,010faf0c-a94b-4feb-be12-fed6469101e0,LUNA-20260220-0010,paid,117300,0,0,"{""city"": ""부산광역시"", ""zipcode"": ""82092""}",,google,organic,,2026-02-20T07:09:50.635203+09:00,2026-02-20T07:09:50.635203+09:00
ac66c4d0-d918-47c9-a475-9f489343fb81,b16a923c-6cd9-4cb3-810f-6ecd85bb29f8,LUNA-20260325-0009,delivered,140670,15630,0,"{""city"": ""강원특별자치도"", ""zipcode"": ""57090""}",WELCOME10,instagram,social,brand_awareness,2026-03-25T13:54:16.310218+09:00,2026-03-25T13:54:16.310218+09:00
f8f2046b-1693-46a4-b5a5-476cf7e72e8e,caf9f05a-a96d-4e22-a74e-77f80a269b99,LUNA-20260327-0018,paid,95000,0,0,"{""city"": ""제주특별자치도"", ""zipcode"": ""16356""}",,google,organic,,2026-03-27T17:33:40.408179+09:00,2026-03-27T17:33:40.408179+09:00
a303f51f-e798-449a-9723-289aa538bd63,caf9f05a-a96d-4e22-a74e-77f80a269b99,LUNA-20260330-0007,paid,91000,0,0,"{""city"": ""전라북도"", ""zipcode"": ""07232""}",,kakao,cpc,spring_sale,2026-03-30T10:32:42.760064+09:00,2026-03-30T10:32:42.760064+09:00
01af7932-28ce-410b-89d0-eafe88e020a3,caf9f05a-a96d-4e22-a74e-77f80a269b99,LUNA-20260331-0012,paid,41000,0,3000,"{""city"": ""대전광역시"", ""zipcode"": ""72828""}",,google,organic,,2026-03-31T15:25:08.915283+09:00,2026-03-31T15:25:08.915283+09:00
01938f40-e813-4a95-911a-7bdac516a9b6,caf9f05a-a96d-4e22-a74e-77f80a269b99,LUNA-20260331-0013,paid,31400,0,3000,"{""city"": ""제주특별자치도"", ""zipcode"": ""40017""}",,google,organic,,2026-03-31T19:56:16.823349+09:00,2026-03-31T19:56:16.823349+09:00
4502d3fa-194d-44aa-8043-68d98c9855a7,caf9f05a-a96d-4e22-a74e-77f80a269b99,LUNA-20260331-0014,paid,142740,15860,0,"{""city"": ""대전광역시"", ""zipcode"": ""24731""}",WELCOME10,google,organic,,2026-03-31T00:47:18.200570+09:00,2026-03-31T00:47:18.200570+09:00
b87a5fb1-be1c-47d4-8731-302b6e8c4f87,caf9f05a-a96d-4e22-a74e-77f80a269b99,LUNA-20260329-0016,paid,101100,5000,0,"{""city"": ""전라남도"", ""zipcode"": ""61685""}",LUNA5000,google,organic,,2026-03-29T15:52:52.832280+09:00,2026-03-29T15:52:52.832280+09:00
b36f728b-5e32-479b-9aea-ff8b194284f0,4c593c60-6058-49f0-8345-07e2606a5a7f,LUNA-20251227-0003,paid,53100,0,0,"{""city"": ""전라북도"", ""zipcode"": ""71058""}",,,,,2025-12-27T11:25:52.149661+09:00,2025-12-27T11:25:52.149661+09:00
51a57f03-4d27-4676-bb3e-e60d9ca1bf3b,f6731c55-c748-4cd5-ae08-6cd43bfb6394,LUNA-20260329-0017,paid,41000,0,3000,"{""city"": ""경상남도"", ""zipcode"": ""11950""}",,instagram,social,brand_awareness,2026-03-29T03:25:51.863844+09:00,2026-03-29T03:25:51.863844+09:00
c2e68be1-3699-48a2-8347-d0a02d6a1312,f6731c55-c748-4cd5-ae08-6cd43bfb6394,LUNA-20260309-0002,paid,135000,0,0,"{""city"": ""전라남도"", ""zipcode"": ""71152""}",,instagram,social,brand_awareness,2026-03-09T20:16:11.446743+09:00,2026-03-09T20:16:11.446743+09:00
b7e8e7ac-6a0e-49b2-b020-c49c99822476,f6731c55-c748-4cd5-ae08-6cd43bfb6394,LUNA-20260308-0006,paid,203000,0,0,"{""city"": ""세종특별자치시"", ""zipcode"": ""10537""}",,instagram,social,brand_awareness,2026-03-08T22:38:50.126077+09:00,2026-03-08T22:38:50.126077+09:00
ef40fa12-58b9-434f-a2b1-4cf071d7343f,89bd8f9b-fc05-4ffa-b71f-fb0fa71f35d1,LUNA-20260110-0001,paid,237300,0,0,"{""city"": ""경기도"", ""zipcode"": ""92300""}",,instagram,social,brand_awareness,2026-01-10T22:51:16.026312+09:00,2026-01-10T22:51:16.026312+09:00
1a5defc8-eca4-435c-b398-d0ff7e90ef58,c1429dc9-1a61-40dc-98dd-e392072aaf27,LUNA-20260322-0012,paid,163100,0,0,"{""city"": ""경상남도"", ""zipcode"": ""16950""}",,youtube,social,influencer_collab,2026-03-22T21:46:47.492484+09:00,2026-03-22T21:46:47.492484+09:00
8a7ec392-6046-4c57-8ede-23fd97576bef,c1429dc9-1a61-40dc-98dd-e392072aaf27,LUNA-20260329-0018,delivered,171100,0,0,"{""city"": ""세종특별자치시"", ""zipcode"": ""74189""}",,kakao,cpc,spring_sale,2026-03-29T10:50:42.909164+09:00,2026-03-29T10:50:42.909164+09:00
6d46d25b-d44e-44bb-b541-fe61419e9fa3,c1429dc9-1a61-40dc-98dd-e392072aaf27,LUNA-20260328-0010,delivered,25000,0,3000,"{""city"": ""전라남도"", ""zipcode"": ""85432""}",,kakao,cpc,spring_sale,2026-03-28T21:25:34.594194+09:00,2026-03-28T21:25:34.594194+09:00
ca56df99-c0ed-458b-8bab-49e88ba5bba9,7d1995f4-4e35-42d8-873e-418b7d87f609,LUNA-20260223-0006,paid,140000,0,0,"{""city"": ""인천광역시"", ""zipcode"": ""69893""}",,instagram,social,brand_awareness,2026-02-23T16:48:48.425374+09:00,2026-02-23T16:48:48.425374+09:00
df9801b4-02cc-48e4-84f3-020cb19609f4,b4b89461-2edd-4308-b20a-edee2c86a10b,LUNA-20260331-0015,paid,25000,0,3000,"{""city"": ""울산광역시"", ""zipcode"": ""52944""}",,instagram,social,brand_awareness,2026-03-31T18:54:25.812129+09:00,2026-03-31T18:54:25.812129+09:00
90aaac8b-d231-426d-8b46-8d6491051f00,6ed6cf61-ecb5-4b4e-9e1a-4f0371231a58,LUNA-20251101-0004,delivered,42000,0,3000,"{""city"": ""제주특별자치도"", ""zipcode"": ""16198""}",,instagram,social,brand_awareness,2025-11-01T20:11:02.028936+09:00,2025-11-01T20:11:02.028936+09:00
328ac7f5-c226-4778-a53f-27acdb0de81d,6ed6cf61-ecb5-4b4e-9e1a-4f0371231a58,LUNA-20251118-0001,paid,27000,0,3000,"{""city"": ""세종특별자치시"", ""zipcode"": ""73481""}",,instagram,social,brand_awareness,2025-11-18T04:19:46.304188+09:00,2025-11-18T04:19:46.304188+09:00
803ad1b0-8d82-4233-8e00-42dec0c30068,6ed6cf61-ecb5-4b4e-9e1a-4f0371231a58,LUNA-20251120-0002,paid,202000,0,0,"{""city"": ""경기도"", ""zipcode"": ""10450""}",,instagram,social,brand_awareness,2025-11-20T20:34:26.020533+09:00,2025-11-20T20:34:26.020533+09:00
ddf9cde5-1748-4ba1-b78d-a613d71ed12c,0d0318df-392b-465c-81ab-0e7a9ed3a50e,LUNA-20260328-0011,paid,49000,0,3000,"{""city"": ""광주광역시"", ""zipcode"": ""58963""}",,instagram,social,brand_awareness,2026-03-28T21:22:05.679376+09:00,2026-03-28T21:22:05.679376+09:00
463268b9-4811-420e-89d4-f33ad3f3576d,0d0318df-392b-465c-81ab-0e7a9ed3a50e,LUNA-20260328-0012,paid,16770,1530,3000,"{""city"": ""전라북도"", ""zipcode"": ""17435""}",WELCOME10,instagram,social,brand_awareness,2026-03-28T21:35:50.763872+09:00,2026-03-28T21:35:50.763872+09:00
62699302-be57-4398-b5f3-27a7c04b2f3b,0d0318df-392b-465c-81ab-0e7a9ed3a50e,LUNA-20260214-0007,paid,37000,0,3000,"{""city"": ""강원특별자치도"", ""zipcode"": ""48352""}",,youtube,social,influencer_collab,2026-02-14T19:58:25.616829+09:00,2026-02-14T19:58:25.616829+09:00
576f185c-af87-4568-8b40-1baf171eaf8a,9b7f04f8-b097-4fc6-8ebd-0b5d561e4d74,LUNA-20251126-0001,paid,32700,3300,3000,"{""city"": ""전라북도"", ""zipcode"": ""80648""}",WELCOME10,naver,blog,review_campaign,2025-11-26T17:01:48.286464+09:00,2025-11-26T17:01:48.286464+09:00
761832a0-24a3-4ffe-8fda-adf1e3a27439,ac02ac73-40d0-48cc-b5c2-7139bd148202,LUNA-20260321-0014,paid,36000,0,3000,"{""city"": ""경상북도"", ""zipcode"": ""06739""}",,naver,blog,review_campaign,2026-03-21T20:02:15.700242+09:00,2026-03-21T20:02:15.700242+09:00
1a4d152b-29ec-4e38-b9db-b6add45d6c00,ac02ac73-40d0-48cc-b5c2-7139bd148202,LUNA-20260310-0004,paid,67000,0,0,"{""city"": ""경기도"", ""zipcode"": ""44883""}",,google,organic,,2026-03-10T14:10:38.776548+09:00,2026-03-10T14:10:38.776548+09:00
afce4263-4758-4715-a21e-a161a45d29d5,ac02ac73-40d0-48cc-b5c2-7139bd148202,LUNA-20260328-0013,paid,66000,0,0,"{""city"": ""경상남도"", ""zipcode"": ""25364""}",,kakao,cpc,spring_sale,2026-03-28T15:16:54.189216+09:00,2026-03-28T15:16:54.189216+09:00
16ad67fd-3829-479e-8423-274ecc44f4ed,832ca0d2-8955-4529-a678-d5b7fe942550,LUNA-20260329-0019,paid,45300,0,3000,"{""city"": ""울산광역시"", ""zipcode"": ""28055""}",,instagram,social,brand_awareness,2026-03-29T10:43:45.574269+09:00,2026-03-29T10:43:45.574269+09:00
80a4d965-4b7f-472e-883a-82fa8aea2267,b997b209-99ad-4847-99cf-c4a51d26a915,LUNA-20251025-0002,paid,18300,0,3000,"{""city"": ""전라북도"", ""zipcode"": ""77406""}",,google,organic,,2025-10-25T21:09:51.349690+09:00,2025-10-25T21:09:51.349690+09:00
db9bcaee-bfd8-411a-96bb-b4c128ef0b4b,d3a775ff-624f-4673-b19d-b874f22a1333,LUNA-20260301-0008,paid,36000,0,3000,"{""city"": ""서울특별시"", ""zipcode"": ""79551""}",,naver,organic,,2026-03-01T09:41:25.240816+09:00,2026-03-01T09:41:25.240816+09:00
f1893da6-ab10-4238-8ff9-5427885ff0c7,d3a775ff-624f-4673-b19d-b874f22a1333,LUNA-20260306-0006,paid,70000,0,0,"{""city"": ""인천광역시"", ""zipcode"": ""62392""}",,instagram,social,brand_awareness,2026-03-06T16:44:50.230145+09:00,2026-03-06T16:44:50.230145+09:00
65359103-8c97-4ed9-8eda-a7de410878f4,d3a775ff-624f-4673-b19d-b874f22a1333,LUNA-20260324-0005,paid,142000,5000,0,"{""city"": ""전라북도"", ""zipcode"": ""90855""}",LUNA5000,naver,organic,,2026-03-24T20:36:17.401717+09:00,2026-03-24T20:36:17.401717+09:00
71889989-4584-44e7-973d-07c0c6b877cb,d3a775ff-624f-4673-b19d-b874f22a1333,LUNA-20260328-0014,delivered,52000,0,0,"{""city"": ""전라북도"", ""zipcode"": ""07409""}",,google,organic,,2026-03-28T23:08:47.090176+09:00,2026-03-28T23:08:47.090176+09:00
60e74c94-b5b5-484e-b3c4-92342c73ef1c,d3a775ff-624f-4673-b19d-b874f22a1333,LUNA-20260312-0005,paid,30000,3000,3000,"{""city"": ""인천광역시"", ""zipcode"": ""31117""}",WELCOME10,naver,organic,,2026-03-12T22:03:25.876459+09:00,2026-03-12T22:03:25.876459+09:00
