id,product_id,change_type,quantity_change,quantity_after,reason,created_at
a3562611-bd43-4867-bf3d-035302be876b,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,92,주문 판매,2025-11-18T04:19:46.304188+09:00
1a6dbb68-0da7-41ff-a0fb-d6046564fe22,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,91,주문 판매,2025-10-18T17:36:03.885628+09:00
2fe2c777-2cde-4a4e-b379-909b999f320d,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,90,주문 판매,2026-03-12T14:12:14.820981+09:00
4ac3cadf-1d89-415b-89c7-f63aedc4f6e9,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-3,87,주문 판매,2026-03-19T17:44:31.807872+09:00
e1246069-b6fe-4fbe-8f98-57b074125a13,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,86,주문 판매,2025-11-25T05:42:25.756739+09:00
a3332d87-3ad3-47ff-9193-91633ccd87bf,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,85,주문 판매,2026-03-04T11:09:07.411600+09:00
41f63593-7956-40ed-afb6-4a3a9d30998e,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,84,주문 판매,2026-01-21T06:21:26.489165+09:00
4ed419bd-3bbe-409f-b70d-593775f7e988,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,83,주문 판매,2026-03-19T17:51:08.451112+09:00
99bae5d9-7c1d-48b6-9955-ec8f159bdff0,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,82,주문 판매,2026-02-12T12:10:38.607901+09:00
db1b0ecb-fa34-45b2-9d55-5960b24013fb,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,81,주문 판매,2026-03-25T19:06:17.839987+09:00
126b240b-00f9-4d6c-9f5c-933a28507ae3,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,80,주문 판매,2026-01-27T08:04:03.808043+09:00
5939bac6-c086-4be5-bac9-1ef3a77ae05b,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,79,주문 판매,2026-03-14T15:47:53.761203+09:00
a7b9fd26-5f93-43e4-b15f-73e659d13370,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,78,주문 판매,2026-03-31T18:01:03.242844+09:00
a1b3475c-682d-4a4c-b2a9-fc959f4c1bc2,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,77,주문 판매,2026-02-02T19:49:12.602533+09:00
8bfb1f75-6126-4458-9808-97e0f3778aa2,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,76,주문 판매,2026-02-08T20:48:15.157852+09:00
2a996bd7-512a-4a13-8c04-1dde8c141118,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,75,주문 판매,2026-01-24T21:13:03.795180+09:00
91a5a247-eddb-433e-bdcc-1d24e48e0cc6,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,74,주문 판매,2026-03-30T20:11:32.476504+09:00
d4ec80f6-6c25-4ea2-b1c8-466eeee95db3,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,73,주문 판매,2026-03-16T19:37:52.911474+09:00
2a649691-d49a-4b96-b383-c9f21855be99,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,71,주문 판매,2025-08-29T08:04:54.197112+09:00
46a75c0e-5537-4fc8-abef-2563e8ffffa0,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,70,주문 판매,2026-03-31T11:02:09.274616+09:00
77f381e7-ac0f-49ae-bbd6-7e59990c5421,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,69,주문 판매,2026-03-23T14:09:57.585102+09:00
e0604558-2cc8-45f1-b4c6-82cb2f4e5708,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,68,주문 판매,2026-03-22T18:12:57.541646+09:00
411b150e-8f1b-4214-acde-e59edf17010a,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,67,주문 판매,2026-03-15T18:07:32.899785+09:00
4388b3d9-f5ae-49d9-85d5-d293dfbd8507,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,66,주문 판매,2026-02-12T11:50:35.117656+09:00
71e6e56e-1f8b-4623-8b7b-8315b00b045b,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,65,주문 판매,2026-01-14T11:09:03.409124+09:00
e81e9fe4-65ad-427c-b45f-02b130f34c6e,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,64,주문 판매,2025-11-03T15:07:10.135525+09:00
643755cd-78c1-42de-8fea-9048a2906a17,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,63,주문 판매,2026-03-24T23:57:19.597398+09:00
cc169acd-240a-439c-a0f6-fa23f4df0e0a,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,62,주문 판매,2025-12-24T11:13:49.754328+09:00
c784bf25-207c-41ad-b1cf-1bcde64e1abd,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,61,주문 판매,2026-02-18T19:33:52.141568+09:00
16427012-7ce1-4540-b6cf-345011f03a90,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,60,주문 판매,2026-01-18T12:43:07.739421+09:00
a483591f-c441-4b09-a56f-4bf5a0f650b4,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,58,주문 판매,2025-12-06T08:12:09.503464+09:00
1a416cbc-43a5-4586-a29a-b956b955a181,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,57,주문 판매,2026-03-26T01:57:35.153178+09:00
87a5f30b-72f0-412b-b6e2-50152c04fe98,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,56,주문 판매,2026-03-27T20:50:47.780020+09:00
f5b0e898-2a8f-4d5a-81a0-5a66bfc8ffa2,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,55,주문 판매,2026-03-08T10:40:06.133649+09:00
0f23cbdf-7be5-4602-88d3-5ce2171f3b72,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,53,주문 판매,2026-03-19T13:14:12.929356+09:00
8fa213ca-1896-4c4f-afe6-7e8a19e3c748,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-3,50,주문 판매,2025-12-27T20:43:24.355578+09:00
cc256f65-0780-4eda-abb4-86765887fbc6,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,49,주문 판매,2026-03-29T19:23:47.552229+09:00
93a54ac6-e320-4a9f-8fcd-c23b236114ae,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,48,주문 판매,2025-09-19T19:35:42.129750+09:00
1bac231a-de34-4e2a-b946-317bd5574b9a,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,46,주문 판매,2026-01-24T17:34:45.523995+09:00
265befcf-18d3-4c15-8ae5-7b5d1e2e6470,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-3,43,주문 판매,2026-03-05T09:42:03.161849+09:00
0dec7dd0-9150-4b40-97de-6e70b1ec8656,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,41,주문 판매,2026-01-14T03:12:27.574866+09:00
de1ba222-d15c-4b35-80ff-a76ff361aeba,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,40,주문 판매,2026-03-31T18:01:45.476313+09:00
ca2ba395-aab1-4ef4-9df0-f38ccfc64854,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,38,주문 판매,2026-01-31T08:01:31.517142+09:00
eb4e854b-a78b-4b7f-885a-28e2a3a263f8,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-3,35,주문 판매,2026-03-14T21:14:27.701638+09:00
bab49e44-2b10-4648-87c8-0dba2523e01a,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,34,주문 판매,2026-03-13T14:48:03.391959+09:00
6857cfe6-a1bf-4eb4-b682-5e337feacfc9,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,33,주문 판매,2026-03-22T23:42:13.171595+09:00
dce22b81-b1bb-4c6c-b9ed-b5be3f1c8db2,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,32,주문 판매,2026-03-06T20:49:47.460699+09:00
4b8a628f-d2b4-4ac5-9bd3-9124fa5a142d,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,31,주문 판매,2026-03-29T20:23:18.591343+09:00
b217b0f5-75f6-4018-8b3d-09affaa55481,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,30,주문 판매,2025-11-21T10:06:46.485242+09:00
b8a51c37-8e59-4d5f-96a2-b5c6f106e2bf,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,29,주문 판매,2025-12-17T23:47:49.370572+09:00
8e119c38-0763-413d-99fa-96b1664ee949,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,28,주문 판매,2026-03-23T16:37:30.103190+09:00
94f06f36-2816-4bcb-9eeb-9ac87e9c3cd1,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,27,주문 판매,2026-02-03T09:40:37.364628+09:00
e9a4b4b2-a636-408f-a9b7-8990caa77857,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-3,24,주문 판매,2026-03-08T22:15:04.033898+09:00
8fae31c7-7121-4f4b-badc-ed37313b444b,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,23,주문 판매,2025-10-13T19:05:22.714728+09:00
db389e71-20b0-4c8b-867f-b0862395a004,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,21,주문 판매,2025-12-28T21:23:20.138512+09:00
90f71bcb-bbef-442a-9b52-91ca5e5f29e8,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,19,주문 판매,2025-12-12T19:42:24.526789+09:00
86f5407a-6f93-40d2-bc74-22f92d31a587,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,18,주문 판매,2026-02-16T01:50:20.580679+09:00
f35a57c9-f7ca-4a7a-8ab9-4d5f4e2ef502,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,17,주문 판매,2025-10-29T20:38:05.631240+09:00
25aad4e7-8dcf-4f2b-a18e-8dc0d11315da,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,16,주문 판매,2025-12-25T16:21:11.709454+09:00
0a1b78f3-cfe4-4d9f-97b6-f1d0d20aebb7,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,15,주문 판매,2025-11-10T16:34:33.657310+09:00
bf360e24-487d-460d-b271-a6cb4542615f,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,13,주문 판매,2026-02-02T18:51:11.585540+09:00
b98b48c2-1595-4c1e-a173-8ebf1c3c400b,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,12,주문 판매,2026-03-21T22:57:32.977769+09:00
34764efe-79f2-405e-9a24-0b39fc59aae7,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,10,주문 판매,2026-03-10T19:54:10.366710+09:00
4fd5ffac-ee78-430f-8ca1-1896583cc4d2,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,9,주문 판매,2025-07-24T23:29:34.154394+09:00
ca0b6758-9862-46af-8626-179f345b0dc4,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,7,주문 판매,2026-02-06T19:33:45.367980+09:00
6573e9ec-d6ff-4aa9-acd9-0c55f1550a21,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,6,주문 판매,2026-02-16T20:26:09.851066+09:00
ce1afc73-1560-41e6-9077-219f74f156d0,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,5,주문 판매,2026-02-07T19:32:26.323580+09:00
3ca4ec73-2b1a-4be7-acca-88ff8912ff37,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,3,주문 판매,2025-12-24T03:27:06.156019+09:00
03fdfe42-bc65-418b-ac4c-b64c58fc371d,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,1,주문 판매,2026-03-13T19:40:07.988470+09:00
2b28f9bb-1fd0-4bba-b2be-ab038776d700,cdf24446-7969-47e4-9efe-ba05aa57a067,inbound,123,124,재입고,2025-12-13T13:53:49.710124+09:00
a8031e9a-93cc-43e7-a8a2-9d54f2736375,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,122,주문 판매,2025-12-13T13:53:49.710124+09:00
0bcc226d-1f3d-4fbb-972c-d178fa737a7c,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,121,주문 판매,2026-02-18T11:20:20.178594+09:00
1dedce73-6e88-4e8c-996a-732fba68dd23,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-2,119,주문 판매,2025-11-07T19:32:43.805320+09:00
06aca96e-85f4-4c0b-8ca0-3a52d6e8e8ec,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,118,주문 판매,2026-02-23T18:30:38.984229+09:00
35fd6e6c-f381-4fa6-a60d-aded0361a515,cdf24446-7969-47e4-9efe-ba05aa57a067,sale,-1,117,주문 판매,2026-03-26T13:54:21.365667+09:00
cf499956-4e8b-4796-8d92-c6177e5cbb97,cdf24446-7969-47e4-9efe-ba05aa57a067,return,1,118,고객 반품,2025-11-30T12:41:08.016473+09:00
22a8ed07-1600-4bba-96ac-37200fe81cb0,cdf24446-7969-47e4-9efe-ba05aa57a067,return,1,119,고객 반품,2025-06-14T18:49:09.793831+09:00
56eefc54-534c-4436-80cd-7acd8195a725,cdf24446-7969-47e4-9efe-ba05aa57a067,inbound,71,190,정기 재입고,2025-08-01T15:30:06.207160+09:00
da66579f-b5c9-4ec9-a4e4-b4e3529d079d,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,inbound,117,117,초기 입고,2025-04-01T00:00:00+09:00
8070526a-0633-4b70-b26a-a02bc31a27d5,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,116,주문 판매,2025-07-14T21:03:21.441488+09:00
ac020df9-db7f-497f-9a34-ea9e1b7c31df,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,115,주문 판매,2026-02-15T05:21:22.905155+09:00
cbf56222-589b-4029-bf60-50c5219731d9,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-3,112,주문 판매,2026-03-05T14:43:53.657202+09:00
cdf22ccb-0e1d-4377-afe2-d4c750ad8d7b,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,111,주문 판매,2026-01-17T19:03:14.489999+09:00
28353287-f762-43de-bf60-f9f2253b591b,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-2,109,주문 판매,2026-03-30T13:10:09.595844+09:00
09179171-7a5f-4f0e-893d-81de8c427294,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,108,주문 판매,2026-03-21T09:40:36.024920+09:00
f156fe75-9be7-440d-b998-bd1ba969f0bd,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,107,주문 판매,2025-12-05T15:31:30.567023+09:00
c7c1af54-e3d3-4dde-bb0c-ab28fa5db19b,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,106,주문 판매,2026-03-17T19:26:02.739056+09:00
4d29bbd7-9c60-4c1e-9227-22a45adb732a,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,105,주문 판매,2026-02-20T23:07:39.141744+09:00
3d8c4ebd-f795-4e1a-8107-85ced5fa849c,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,104,주문 판매,2026-02-20T20:25:10.992089+09:00
42259295-e51f-467e-9917-ea828e94a589,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,103,주문 판매,2025-10-05T11:48:16.513121+09:00
818f1d16-929d-4bfb-8e41-101ab1bbcefe,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-2,101,주문 판매,2026-03-23T16:25:01.843667+09:00
e4d0ba70-1116-4646-af7b-838e42d9a64a,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-3,98,주문 판매,2026-03-25T18:43:36.891769+09:00
eb40f8e0-cafa-4a2e-a98f-ae81c28e7242,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-2,96,주문 판매,2026-03-29T10:50:42.909164+09:00
990acd88-2365-4711-a613-a756da3dce34,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,95,주문 판매,2026-01-28T13:56:07.808885+09:00
63396286-2b6a-484f-99a4-bc02cabe7e3a,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,94,주문 판매,2026-03-12T14:12:14.820981+09:00
59084936-0f1e-4abc-bdbf-764053941c94,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,93,주문 판매,2026-02-22T16:59:51.808361+09:00
6ab394e1-9032-4d23-b2e7-63d29994100f,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,92,주문 판매,2026-03-24T20:18:10.978305+09:00
ef91147f-899a-4abe-bd41-20470eefbe35,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,91,주문 판매,2026-02-08T20:36:58.999695+09:00
9bdbea27-dd50-49c0-a140-b4eba97051c6,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,90,주문 판매,2026-03-29T16:13:23.188591+09:00
52ac2041-d7fe-47c8-9c97-bef09c050444,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,89,주문 판매,2025-10-19T21:44:48.949185+09:00
2fb51d14-83de-43bd-902b-3cd2225ddbda,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,88,주문 판매,2025-07-16T17:26:13.226774+09:00
9008ab6a-af46-49a7-93ed-b2ef0fc39002,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,87,주문 판매,2026-03-21T14:58:15.026514+09:00
2d635730-1eb6-481b-a1b1-7a505df38c9b,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-2,85,주문 판매,2026-01-06T17:24:39.455500+09:00
67eebc24-b8fe-4401-b348-2f8a8012c9c5,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,84,주문 판매,2026-03-25T22:45:34.108301+09:00
a2d9658a-f32f-4f8d-bced-c1c7e132323b,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-2,82,주문 판매,2026-03-14T21:54:35.266153+09:00
ed7f8810-5d3c-4067-8db7-0f78e3c9d99b,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,81,주문 판매,2026-01-29T16:30:59.994349+09:00
4776184d-5212-4487-8ac8-d0f1845d8807,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,80,주문 판매,2026-03-14T16:44:27.363694+09:00
6704955d-dace-4ccd-8adc-16b7a156a903,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-3,77,주문 판매,2026-03-25T22:11:38.299072+09:00
285cb4df-0d58-4af9-989e-4f8f00a90d55,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,76,주문 판매,2026-02-03T20:21:56.938002+09:00
a923d257-c2cc-4d4a-b8ba-8920af92606a,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,75,주문 판매,2025-10-26T15:04:12.278788+09:00
5f39f20c-0c5f-4944-a4ee-7a8bee2eb5b6,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,74,주문 판매,2026-02-19T01:16:44.702923+09:00
68d89139-9e80-4ca1-ad9e-777631e78746,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,73,주문 판매,2026-03-22T21:27:05.732791+09:00
fe8e278f-f2d0-407a-851b-06bca6d73edd,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,72,주문 판매,2025-11-20T12:26:45.910454+09:00
267bcffe-5587-465b-88e7-7675b3a15906,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,71,주문 판매,2026-01-01T19:19:59.278416+09:00
65d57e95-11fb-4a5a-9a88-63da67d5846d,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,70,주문 판매,2026-03-12T20:15:34.963120+09:00
2b4be4a8-0e36-4de9-932a-c8d3b3ca2192,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,69,주문 판매,2026-02-27T19:55:51.238096+09:00
2a741e19-ad58-45db-8289-f2f4201fe9d5,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-2,67,주문 판매,2026-03-22T10:52:07.809606+09:00
d150f005-22b2-47e1-8505-593007949ec4,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-3,64,주문 판매,2026-03-09T21:11:58.179652+09:00
79d6e37a-f080-498a-9de2-dee88c81c07b,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,63,주문 판매,2025-09-30T08:57:37.831725+09:00
663b8981-c774-406d-b794-6731b7611941,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,62,주문 판매,2026-02-18T19:33:52.141568+09:00
b060eca8-bd7f-4895-a86a-8eb8f265095d,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,61,주문 판매,2026-03-08T13:08:41.257474+09:00
56de7bd6-2119-4c7d-9ed2-dcf2b22e839a,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-3,58,주문 판매,2026-03-09T20:21:47.671241+09:00
789b9c16-897a-4268-b53e-bdee684d91e3,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,57,주문 판매,2026-01-09T22:26:33.321548+09:00
9f4773ef-3d7f-40f5-a1ac-624197f459fd,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,56,주문 판매,2025-11-08T20:31:02.145996+09:00
bb9b7c83-057e-4f8f-bfa4-0ed33399351f,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,55,주문 판매,2026-03-01T20:05:36.398404+09:00
df28ce42-bc2c-4fe0-b712-c909438f1d7e,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-2,53,주문 판매,2026-03-17T17:58:36.314166+09:00
4d1d5df5-0624-495c-bd0f-6cb27bba76e4,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,52,주문 판매,2025-10-25T11:23:10.661720+09:00
9d08ad48-2e09-4ea0-8eed-ceff5a90d0a6,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,51,주문 판매,2025-11-08T18:02:40.983005+09:00
a357c70f-5389-4132-bc76-3bfbf01cb6ff,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,50,주문 판매,2025-11-20T21:12:02.832716+09:00
f7929b56-0022-4320-8cd1-81f9c1abe0c1,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,49,주문 판매,2026-03-20T13:33:02.835581+09:00
532981d6-6cdb-4457-a687-79ac46b9b542,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-2,47,주문 판매,2025-12-26T23:50:01.024825+09:00
b95f1d62-b186-49c8-88c4-6f6c6ced8379,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,46,주문 판매,2026-03-06T19:18:13.875064+09:00
3975b860-7d74-47a9-97c3-4223f32f92b0,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,45,주문 판매,2026-01-11T12:13:17.740828+09:00
af393c2c-eead-4fad-ae99-d28594fbdb2a,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,44,주문 판매,2026-02-28T19:48:57.908113+09:00
cda6ef42-3414-4acc-b19f-1062a3275965,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,43,주문 판매,2025-07-04T10:32:03.455734+09:00
847d1245-e2a1-4e04-93c7-502471633fd7,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,42,주문 판매,2026-03-14T21:17:28.116276+09:00
f1772c10-d991-4906-a0f1-bdc8670c2245,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-3,39,주문 판매,2026-03-07T23:50:01.149751+09:00
a3f24fa4-a5c0-4ab5-923e-c207540fcc02,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,38,주문 판매,2026-03-17T17:24:28.483042+09:00
f0eae448-4077-4923-8ae4-0d09798d084c,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-3,35,주문 판매,2026-01-20T11:48:17.553710+09:00
b45f2295-2df3-4cca-adcc-c98666fdaaf8,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,34,주문 판매,2025-12-13T11:30:06.671884+09:00
2ae2e2cd-2d6d-43e5-b0db-ba684626cdb3,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,33,주문 판매,2026-03-01T14:26:43.014473+09:00
70b27883-9331-4d5e-bf35-1be19da176f6,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-2,31,주문 판매,2025-10-12T10:32:54.079738+09:00
70aa7f8e-4f02-4358-b7f8-ab7bf2930522,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,30,주문 판매,2026-03-14T10:35:44.000758+09:00
6ff6fa8a-c098-48f1-9222-1741e215d4d2,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,29,주문 판매,2026-03-16T18:55:05.237202+09:00
048f182c-03a2-470f-9c29-f505d7569ad9,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,28,주문 판매,2026-02-23T13:01:36.266463+09:00
5db704cd-9957-4c0e-9d99-584ae49341a6,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,27,주문 판매,2026-03-18T21:42:34.248644+09:00
15934218-4d80-4da4-9247-97d381348c8d,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,26,주문 판매,2026-01-22T22:33:59.608901+09:00
cdea4063-9f7a-4927-9b96-b9e0f56a24e3,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,25,주문 판매,2026-01-14T10:33:41.458344+09:00
8919a0a3-d4e1-4875-bce1-31f2e9d4ea5a,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-2,23,주문 판매,2026-03-07T10:20:05.343646+09:00
926f6900-7359-413b-bd37-ccc3cb6a235d,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-2,21,주문 판매,2026-02-23T22:29:35.890889+09:00
bea0de45-deb7-42ec-8d5a-24bd01c012ee,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,20,주문 판매,2026-03-06T21:51:05.049043+09:00
26799867-bb49-47ca-b173-d2bd1ddadcad,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-2,18,주문 판매,2026-01-09T16:15:32.421914+09:00
18b74b06-15a2-4051-808e-a6cc8975797b,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,17,주문 판매,2026-03-23T06:56:11.115711+09:00
c46ac778-162c-44c0-827f-2a1b1e4f87d2,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-2,15,주문 판매,2026-03-31T21:52:02.946874+09:00
4177e190-4e10-4840-b4d4-076800757288,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,sale,-1,14,주문 판매,2026-03-28T19:43:36.217889+09:00
2b8f78a5-7c1a-414d-8524-6a7598800770,7110ef62-7fa2-444b-b7f3-8c7938bc6bdb,return,1,15,고객 반품,2025-08-22T14:17:27.047511+09:00
