session_id,user_id,utm_source,utm_medium,utm_campaign,device_type,referrer,id,event_name,event_params,page_path,created_at
sess_78322daf-506_605,,instagram,social,brand_awareness,desktop,https://www.instagram.com,fae3774e-b0f6-4380-8014-9cf36f5eddcb,purchase,"{""product_id"": ""2573cc11-d794-4e9c-97ed-f570513cc175"", ""revenue"": 26000}",/order/complete,2025-09-13T00:35:04.262140+09:00
sess_37a937dc-0a4_606,,naver,organic,,mobile,https://www.naver.com,c5c9f9ce-87e9-4113-9386-651597dae2ce,session_start,"{""entry_page"": ""/""}",/,2025-05-18T13:42:50.549981+09:00
sess_37a937dc-0a4_606,,naver,organic,,mobile,https://www.naver.com,91b4398b-3404-43ac-b3e6-c8a1fb3cd4ae,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-05-18T13:42:53.549981+09:00
sess_e3bf6026-18d_607,ae61213d-7857-4e95-84b1-5c52b0b97eb7,google,organic,,desktop,https://www.google.com,6ca0565c-5ebd-42ac-a8f7-2ad4ef67682a,session_start,"{""entry_page"": ""/""}",/,2026-03-04T01:12:25.265514+09:00
sess_e3bf6026-18d_607,ae61213d-7857-4e95-84b1-5c52b0b97eb7,google,organic,,desktop,https://www.google.com,67a6fc0c-41d2-466a-b6b9-19a3b2ab4700,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-04T01:12:28.265514+09:00
sess_c764d5d9-cf0_608,,instagram,social,brand_awareness,mobile,https://www.instagram.com,fc5fe469-0826-4869-88a3-4d7b347d2443,session_start,"{""entry_page"": ""/""}",/,2026-03-31T09:14:10.085833+09:00
sess_c764d5d9-cf0_608,,instagram,social,brand_awareness,mobile,https://www.instagram.com,89b1cc9d-a6b9-4011-a2ca-d1550979f77f,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-31T09:14:12.085833+09:00
sess_c764d5d9-cf0_608,,instagram,social,brand_awareness,mobile,https://www.instagram.com,0cf50388-2892-41c3-a43f-7ffa072415f1,product_view,"{""product_id"": ""ec705f3e-b67b-4ce9-858e-59ab201b5106"", ""product_name"": ""세라마이드 장벽 리페어 앰플"", ""category"": ""세럼"", ""price"": 37000, ""sale_price"": null}",/products/serum-05,2026-03-31T09:14:32.085833+09:00
sess_1fad0e01-62f_609,,,,,mobile,,9ae72981-ff0f-407e-84e0-3a4bbeaa7bf4,session_start,"{""entry_page"": ""/""}",/,2026-01-24T13:20:06.511446+09:00
sess_1fad0e01-62f_609,,,,,mobile,,b4227c55-69c6-48fb-a114-43e5aed8fe27,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-01-24T13:20:08.511446+09:00
sess_21d4f039-154_610,578e8f7b-3f47-425c-aa5d-1f3ecec9a861,naver,organic,,mobile,https://www.naver.com,f6dfb09b-9ecb-44c6-ba11-42e8c003a526,session_start,"{""entry_page"": ""/""}",/,2026-03-24T04:05:03.373376+09:00
sess_21d4f039-154_610,578e8f7b-3f47-425c-aa5d-1f3ecec9a861,naver,organic,,mobile,https://www.naver.com,19dd68a6-4da0-46a7-b719-4e9cb6b63ddb,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-24T04:05:06.373376+09:00
sess_3d261661-b80_611,,youtube,social,influencer_collab,mobile,https://www.youtube.com,598a1d3d-f745-4b99-82d7-9e3f00f20e21,session_start,"{""entry_page"": ""/""}",/,2025-05-03T04:43:41.580557+09:00
sess_3d261661-b80_611,,youtube,social,influencer_collab,mobile,https://www.youtube.com,317f9866-f446-46c1-a2fc-8458bae54706,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-05-03T04:43:43.580557+09:00
sess_424113c3-014_612,f3a2c621-bafc-417c-baaa-3483530f633b,instagram,social,brand_awareness,desktop,https://www.instagram.com,4f932018-63cc-44a4-b182-2c4cfd7b561d,session_start,"{""entry_page"": ""/""}",/,2025-12-27T18:53:03.644124+09:00
sess_424113c3-014_612,f3a2c621-bafc-417c-baaa-3483530f633b,instagram,social,brand_awareness,desktop,https://www.instagram.com,eac95703-5902-4bd7-8d37-4149a002b578,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-12-27T18:53:06.644124+09:00
sess_4bf13fc7-1ba_613,e8e0e65d-0b40-461a-bd5b-90974acaf7e7,google,organic,,mobile,https://www.google.com,48cfd417-0473-4977-8088-4231391c653f,session_start,"{""entry_page"": ""/""}",/,2026-03-23T23:34:37.414359+09:00
sess_4bf13fc7-1ba_613,e8e0e65d-0b40-461a-bd5b-90974acaf7e7,google,organic,,mobile,https://www.google.com,a355f65f-3251-4cd1-8a3b-5665c493bf7e,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-23T23:34:40.414359+09:00
sess_4bf13fc7-1ba_613,e8e0e65d-0b40-461a-bd5b-90974acaf7e7,google,organic,,mobile,https://www.google.com,19d8e336-a536-4c0c-b589-b1ffd0a14968,product_view,"{""product_id"": ""e5778131-260d-44cc-812a-bf50537e2e58"", ""product_name"": ""베타글루칸 보습 에센스 토너"", ""category"": ""토너"", ""price"": 22000, ""sale_price"": 18100}",/products/toner-09,2026-03-23T23:34:56.414359+09:00
sess_cfebcaca-167_614,,naver,organic,,mobile,https://www.naver.com,73d565d4-4060-48b7-8971-7bc6a7d471d6,session_start,"{""entry_page"": ""/""}",/,2026-03-07T08:06:09.704003+09:00
sess_cfebcaca-167_614,,naver,organic,,mobile,https://www.naver.com,81d30382-cde5-4d7e-88d0-386e5d370c9b,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-07T08:06:12.704003+09:00
sess_cfebcaca-167_614,,naver,organic,,mobile,https://www.naver.com,990c4ba4-e3c8-4409-bc3d-c081f61f01c3,product_view,"{""product_id"": ""67feff16-a1a5-45cd-9b11-0ffd7cf1ba5d"", ""product_name"": ""마데카 시카 앰플"", ""category"": ""세럼"", ""price"": 34000, ""sale_price"": null}",/products/serum-08,2026-03-07T08:06:40.704003+09:00
sess_b39def8d-4ff_615,,naver,organic,,desktop,https://www.naver.com,24aa2e90-d6f5-4d0e-9e83-6ac0548747f0,session_start,"{""entry_page"": ""/""}",/,2026-01-26T03:17:14.354349+09:00
sess_b39def8d-4ff_615,,naver,organic,,desktop,https://www.naver.com,9916ad6d-25bb-48d8-9704-9c95719409c1,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-01-26T03:17:17.354349+09:00
sess_650a3703-c2e_616,2f16c49d-bf56-468a-b8c1-6e30d207be1c,google,organic,,mobile,https://www.google.com,875bb528-03bd-430a-bfc0-ab56dff7d503,session_start,"{""entry_page"": ""/""}",/,2025-12-21T23:07:49.101353+09:00
sess_650a3703-c2e_616,2f16c49d-bf56-468a-b8c1-6e30d207be1c,google,organic,,mobile,https://www.google.com,ffd2312b-72c0-4f38-a296-b3275f6e9033,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-12-21T23:07:51.101353+09:00
sess_98161603-021_617,,instagram,social,brand_awareness,tablet,https://www.instagram.com,ebc0c063-f222-422a-b6e1-920d112dfb83,session_start,"{""entry_page"": ""/""}",/,2026-01-27T19:34:33.464952+09:00
sess_98161603-021_617,,instagram,social,brand_awareness,tablet,https://www.instagram.com,8557ca0f-6406-47d8-90b6-25f3e80819cd,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-01-27T19:34:35.464952+09:00
sess_98161603-021_617,,instagram,social,brand_awareness,tablet,https://www.instagram.com,ac59d5d7-76a8-4141-9d66-6980aecda207,product_list_view,"{""category"": ""all""}",/products,2026-01-27T19:35:02.464952+09:00
sess_98161603-021_617,,instagram,social,brand_awareness,tablet,https://www.instagram.com,669f0bd7-c8b7-4da0-be06-0c16126bef5e,product_view,"{""product_id"": ""ba41dedf-c188-414d-abc2-8d7c08b312d7"", ""product_name"": ""알로에 수딩 선크림 SPF50+"", ""category"": ""선크림"", ""price"": 28000, ""sale_price"": null}",/products/sunscreen-08,2026-01-27T19:35:52.464952+09:00
sess_402168b1-8d7_618,,google,organic,,desktop,https://www.google.com,3721e054-ca19-42ae-a644-3a4e7a82fb4f,session_start,"{""entry_page"": ""/""}",/,2025-04-11T01:17:20.634207+09:00
sess_402168b1-8d7_618,,google,organic,,desktop,https://www.google.com,6a44e090-bc75-4f0f-be7f-113d47eb3cc0,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-04-11T01:17:21.634207+09:00
sess_8408bbd2-747_619,,,,,mobile,,832b7c8c-01d4-4cf5-9ed3-c59b76201191,session_start,"{""entry_page"": ""/""}",/,2025-09-21T14:15:15.116981+09:00
sess_8408bbd2-747_619,,,,,mobile,,e0c70bf9-2375-4de1-b981-22a92865966a,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-09-21T14:15:18.116981+09:00
sess_8408bbd2-747_619,,,,,mobile,,0affe349-80b3-4e19-aec9-3d88a0b452bd,product_list_view,"{""category"": ""cream""}",/products,2025-09-21T14:15:28.116981+09:00
sess_8408bbd2-747_619,,,,,mobile,,ce93ce2f-e15c-4c2f-bc00-9858783c6649,product_view,"{""product_id"": ""3fa5b2f1-0288-4752-ad94-380d444fc9ed"", ""product_name"": ""병풀 시카 리페어 토너"", ""category"": ""토너"", ""price"": 23000, ""sale_price"": null}",/products/toner-03,2025-09-21T14:16:08.116981+09:00
sess_8408bbd2-747_619,,,,,mobile,,e6d1b00a-3599-4300-bad1-f38545801c47,add_to_cart,"{""product_id"": ""3fa5b2f1-0288-4752-ad94-380d444fc9ed"", ""product_name"": ""병풀 시카 리페어 토너"", ""quantity"": 1, ""price"": 23000}",/products/toner-03,2025-09-21T14:16:54.116981+09:00
sess_9f3d603f-cfe_620,3085a536-8778-486f-b18c-cf81f1de96bb,google,organic,,mobile,https://www.google.com,65ed68a2-c5b4-4950-a50b-b36924ad00c9,session_start,"{""entry_page"": ""/""}",/,2025-12-23T01:48:10.327099+09:00
sess_9f3d603f-cfe_620,3085a536-8778-486f-b18c-cf81f1de96bb,google,organic,,mobile,https://www.google.com,9a978fdd-8cd9-45dd-861f-25af877ec175,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-12-23T01:48:12.327099+09:00
sess_9f3d603f-cfe_620,3085a536-8778-486f-b18c-cf81f1de96bb,google,organic,,mobile,https://www.google.com,f3187ee3-5574-4f52-87f3-6ae7848391f6,product_list_view,"{""category"": ""sunscreen""}",/products,2025-12-23T01:48:23.327099+09:00
sess_9f3d603f-cfe_620,3085a536-8778-486f-b18c-cf81f1de96bb,google,organic,,mobile,https://www.google.com,edccb60e-8bc9-47cb-a052-78aa15656673,product_view,"{""product_id"": ""04e16a79-0f5a-4c70-9f0a-9a3795cef656"", ""product_name"": ""알로에 수딩 젤 크림"", ""category"": ""크림"", ""price"": 38000, ""sale_price"": null}",/products/cream-09,2025-12-23T01:49:12.327099+09:00
sess_81e5b4bb-e10_621,,,,,mobile,,0e6c55a6-0e74-4bdf-9afc-be8e576e2d0f,session_start,"{""entry_page"": ""/""}",/,2025-06-21T16:52:53.260911+09:00
sess_81e5b4bb-e10_621,,,,,mobile,,bc624857-bd3c-4ce6-8279-a1bf377c6f6b,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-06-21T16:52:54.260911+09:00
sess_f3ffc60e-5d8_622,,google,organic,,mobile,https://www.google.com,11fc0c46-5884-467b-9eb2-9860d807b08f,session_start,"{""entry_page"": ""/""}",/,2025-05-21T03:56:43.896437+09:00
sess_f3ffc60e-5d8_622,,google,organic,,mobile,https://www.google.com,a39d564d-9033-4ae0-89fc-ca7e40dbf6a8,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-05-21T03:56:46.896437+09:00
sess_f3ffc60e-5d8_622,,google,organic,,mobile,https://www.google.com,2012af8b-7bc5-443c-a3bc-5d97d437d86c,product_view,"{""product_id"": ""2ed53cc8-bee4-44ca-bc6d-992cf9f7d1b7"", ""product_name"": ""히알루론 수분 선젤 SPF50+"", ""category"": ""선크림"", ""price"": 33000, ""sale_price"": null}",/products/sunscreen-04,2025-05-21T03:56:54.896437+09:00
sess_0fd71664-83b_623,,kakao,cpc,spring_sale,tablet,https://www.kakao.com,e585ce7b-15ca-4815-8263-b5aa042b4ddd,session_start,"{""entry_page"": ""/""}",/,2025-07-17T03:21:48.640797+09:00
sess_0fd71664-83b_623,,kakao,cpc,spring_sale,tablet,https://www.kakao.com,cd773392-8633-4999-9145-3b4ed4a96f8b,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-07-17T03:21:49.640797+09:00
sess_8cf5174e-f7f_624,,instagram,social,brand_awareness,desktop,https://www.instagram.com,e97c2f7d-1cfe-478f-88a1-929e0d440615,session_start,"{""entry_page"": ""/""}",/,2025-11-15T01:56:00.724739+09:00
sess_8cf5174e-f7f_624,,instagram,social,brand_awareness,desktop,https://www.instagram.com,3dc8f5d4-b341-43ec-bb37-7b16b02ecfe9,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-11-15T01:56:01.724739+09:00
sess_8cf5174e-f7f_624,,instagram,social,brand_awareness,desktop,https://www.instagram.com,5d6e6b2f-9a1d-4611-bb2b-81ea45582eea,product_list_view,"{""category"": ""all""}",/products,2025-11-15T01:56:13.724739+09:00
sess_8cf5174e-f7f_624,,instagram,social,brand_awareness,desktop,https://www.instagram.com,45f59c5c-1b43-45fc-9664-e80af618a4fb,product_view,"{""product_id"": ""d1af1fb3-5895-4b98-8464-46d7c86a67fd"", ""product_name"": ""아데노신 링클 리페어 세럼"", ""category"": ""세럼"", ""price"": 46000, ""sale_price"": null}",/products/serum-09,2025-11-15T01:57:12.724739+09:00
sess_050ff201-2d0_625,,instagram,social,brand_awareness,desktop,https://www.instagram.com,11f3af43-c514-4612-be3a-ff4b8f1a79ba,session_start,"{""entry_page"": ""/""}",/,2025-08-21T17:38:54.096659+09:00
sess_050ff201-2d0_625,,instagram,social,brand_awareness,desktop,https://www.instagram.com,b9e00767-0c6d-46d7-a20f-eaa53c757144,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-08-21T17:38:57.096659+09:00
sess_e70ba145-aa3_626,9d8589af-59a1-4bfc-bb2d-c6e825843366,instagram,social,brand_awareness,mobile,https://www.instagram.com,b84d4e21-e8ba-485b-812c-28e8ac70f475,session_start,"{""entry_page"": ""/""}",/,2026-03-14T09:50:26.307801+09:00
sess_e70ba145-aa3_626,9d8589af-59a1-4bfc-bb2d-c6e825843366,instagram,social,brand_awareness,mobile,https://www.instagram.com,34b0c1b8-117d-4a68-bd54-9f9ac193cbe9,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-14T09:50:29.307801+09:00
sess_7dff1fb6-73b_627,d829ccf7-0fbe-4d65-9078-9adde80a39e4,,,,mobile,,c1214f72-f02b-405a-ac1b-045955e1748e,session_start,"{""entry_page"": ""/""}",/,2026-03-22T07:40:40.526337+09:00
sess_7dff1fb6-73b_627,d829ccf7-0fbe-4d65-9078-9adde80a39e4,,,,mobile,,6fab749d-2969-4a3c-981d-b0d3bd2e2006,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-22T07:40:41.526337+09:00
sess_7dff1fb6-73b_627,d829ccf7-0fbe-4d65-9078-9adde80a39e4,,,,mobile,,230ab272-6857-40d4-8938-dac6a3c4b414,product_list_view,"{""category"": ""toner""}",/products,2026-03-22T07:41:01.526337+09:00
sess_8b2496db-a63_628,,google,organic,,mobile,https://www.google.com,e9bfa387-fe13-430d-871b-fe6668ec13c0,session_start,"{""entry_page"": ""/""}",/,2026-02-20T11:15:25.201140+09:00
sess_8b2496db-a63_628,,google,organic,,mobile,https://www.google.com,08cfd56b-2c19-48b7-93a5-f89172018f21,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-02-20T11:15:28.201140+09:00
sess_8b2496db-a63_628,,google,organic,,mobile,https://www.google.com,7c91f5d4-5a7d-48ce-8178-b1cd9a80028f,product_list_view,"{""category"": ""toner""}",/products,2026-02-20T11:15:37.201140+09:00
sess_8b2496db-a63_628,,google,organic,,mobile,https://www.google.com,9cd0e79b-e048-4bb1-bd03-42fc7aa3dbcf,product_view,"{""product_id"": ""4aa9b57b-9623-4cb1-810b-497d0dd215d1"", ""product_name"": ""피지컬 미네랄 선크림 SPF42"", ""category"": ""선크림"", ""price"": 31000, ""sale_price"": null}",/products/sunscreen-07,2026-02-20T11:16:26.201140+09:00
sess_bb86e35b-b05_629,,instagram,social,brand_awareness,mobile,https://www.instagram.com,e146f702-8877-49e9-b5cb-818f848a960f,session_start,"{""entry_page"": ""/""}",/,2026-02-04T01:43:43.537678+09:00
sess_bb86e35b-b05_629,,instagram,social,brand_awareness,mobile,https://www.instagram.com,fe66b7ff-e6eb-4f1b-8a42-c92486bd0a0c,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-02-04T01:43:44.537678+09:00
sess_a2b1e9d3-4f8_630,de024d32-17a5-4684-851a-0abc46c77f31,instagram,social,brand_awareness,mobile,https://www.instagram.com,181ae3d3-e80c-4543-ab58-d940d85d7cbb,session_start,"{""entry_page"": ""/""}",/,2025-07-26T19:31:48.145988+09:00
sess_a2b1e9d3-4f8_630,de024d32-17a5-4684-851a-0abc46c77f31,instagram,social,brand_awareness,mobile,https://www.instagram.com,e69aae29-f655-45d0-8d0c-0f1ff710ced2,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-07-26T19:31:49.145988+09:00
sess_a2b1e9d3-4f8_630,de024d32-17a5-4684-851a-0abc46c77f31,instagram,social,brand_awareness,mobile,https://www.instagram.com,96f44157-39fb-4c49-895e-8ef827d6c126,product_list_view,"{""category"": ""sunscreen""}",/products,2025-07-26T19:32:08.145988+09:00
sess_4e353ebc-306_631,,naver,blog,review_campaign,mobile,https://blog.naver.com,45539429-e9f2-4cce-b3a3-19e7a58b5723,session_start,"{""entry_page"": ""/""}",/,2025-10-31T09:06:56.179173+09:00
sess_4e353ebc-306_631,,naver,blog,review_campaign,mobile,https://blog.naver.com,7ded3b28-cb58-4ce8-a81f-3bf3e35496f9,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-10-31T09:06:59.179173+09:00
sess_30c47546-d12_632,fc1db3c2-50bc-4c69-9fb5-5a3ae07e1a55,instagram,social,brand_awareness,mobile,https://www.instagram.com,0abb66da-25d8-4b98-84fd-70db0fd7760a,session_start,"{""entry_page"": ""/""}",/,2025-09-09T13:43:33.221815+09:00
sess_30c47546-d12_632,fc1db3c2-50bc-4c69-9fb5-5a3ae07e1a55,instagram,social,brand_awareness,mobile,https://www.instagram.com,912c7c21-9f16-4f95-8da2-0d8391358f98,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-09-09T13:43:36.221815+09:00
sess_30c47546-d12_632,fc1db3c2-50bc-4c69-9fb5-5a3ae07e1a55,instagram,social,brand_awareness,mobile,https://www.instagram.com,6c042540-e4e5-44d9-a3d0-f2ee265d8ca8,product_view,"{""product_id"": ""e364f414-5c33-4d38-b3a5-d69fdb379af7"", ""product_name"": ""세라마이드 장벽 크림"", ""category"": ""크림"", ""price"": 39000, ""sale_price"": null}",/products/cream-01,2025-09-09T13:43:42.221815+09:00
sess_ec3a36a0-a33_633,,,,,desktop,,ae7832c4-8ee8-40e3-9012-ca62bc09d0c4,session_start,"{""entry_page"": ""/""}",/,2025-11-23T00:07:31.282777+09:00
sess_ec3a36a0-a33_633,,,,,desktop,,5884014f-9c50-49d6-a16d-b4cae49ff7db,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-11-23T00:07:34.282777+09:00
sess_ec3a36a0-a33_633,,,,,desktop,,07b095bf-7e33-417e-acf2-2ce060db1d35,product_view,"{""product_id"": ""f578b710-66b1-4ceb-87cb-887de576a8a9"", ""product_name"": ""시카 리페어 수분 크림"", ""category"": ""크림"", ""price"": 50000, ""sale_price"": 42300}",/products/cream-02,2025-11-23T00:07:45.282777+09:00
sess_ec3a36a0-a33_633,,,,,desktop,,ed3ab3c2-c335-484a-9fb4-b89497947e7d,add_to_cart,"{""product_id"": ""f578b710-66b1-4ceb-87cb-887de576a8a9"", ""product_name"": ""시카 리페어 수분 크림"", ""quantity"": 1, ""price"": 42300}",/products/cream-02,2025-11-23T00:08:53.282777+09:00
sess_e3ff9188-adf_634,e7b05565-6532-4b25-8a96-a0022c7ed94b,google,organic,,desktop,https://www.google.com,648e7279-55aa-4c98-8b23-c788d0caeab5,session_start,"{""entry_page"": ""/""}",/,2025-11-09T16:08:04.497027+09:00
sess_e3ff9188-adf_634,e7b05565-6532-4b25-8a96-a0022c7ed94b,google,organic,,desktop,https://www.google.com,c7781724-2664-405a-be1c-11f1e1a32bc5,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-11-09T16:08:07.497027+09:00
sess_e3ff9188-adf_634,e7b05565-6532-4b25-8a96-a0022c7ed94b,google,organic,,desktop,https://www.google.com,bf1fe086-d994-4b7a-ad57-a4a41dd27f66,product_list_view,"{""category"": ""sunscreen""}",/products,2025-11-09T16:08:27.497027+09:00
sess_64d8d475-ca3_635,866b3974-6714-49b4-b71d-46faf0a263fb,google,organic,,desktop,https://www.google.com,01e56302-686c-4fcd-83e1-4156c12a9047,session_start,"{""entry_page"": ""/""}",/,2026-01-16T18:17:23.160706+09:00
sess_64d8d475-ca3_635,866b3974-6714-49b4-b71d-46faf0a263fb,google,organic,,desktop,https://www.google.com,63df8e2a-1739-4d99-8894-1fe886f40589,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-01-16T18:17:24.160706+09:00
sess_64d8d475-ca3_635,866b3974-6714-49b4-b71d-46faf0a263fb,google,organic,,desktop,https://www.google.com,09dd892a-2894-43ec-8c03-d682d62e2b71,product_view,"{""product_id"": ""34dbc802-1b4c-44fa-affe-fcd964c379ad"", ""product_name"": ""비타민E 안티옥시던트 크림"", ""category"": ""크림"", ""price"": 45000, ""sale_price"": null}",/products/cream-08,2026-01-16T18:17:33.160706+09:00
sess_98504412-202_636,,google,organic,,mobile,https://www.google.com,f6b49909-8989-4dfa-b2e7-b8d82d7334fd,session_start,"{""entry_page"": ""/""}",/,2025-12-10T13:48:06.397867+09:00
sess_98504412-202_636,,google,organic,,mobile,https://www.google.com,cf786506-8710-4ff0-a59e-b2225d8b4d4d,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-12-10T13:48:07.397867+09:00
sess_98504412-202_636,,google,organic,,mobile,https://www.google.com,07aa1a59-eb6b-4057-b9ba-38a5042a6fa8,product_list_view,"{""category"": ""all""}",/products,2025-12-10T13:48:33.397867+09:00
sess_98504412-202_636,,google,organic,,mobile,https://www.google.com,75785860-f11a-4d08-9ca6-c797e359079f,product_view,"{""product_id"": ""f0694b21-9373-4e61-90e3-ed66ad4bcdf9"", ""product_name"": ""프로폴리스 너리싱 크림"", ""category"": ""크림"", ""price"": 52000, ""sale_price"": null}",/products/cream-05,2025-12-10T13:48:55.397867+09:00
sess_98504412-202_636,,google,organic,,mobile,https://www.google.com,664d1a71-320d-4ea2-98cf-638c89356fd2,add_to_cart,"{""product_id"": ""f0694b21-9373-4e61-90e3-ed66ad4bcdf9"", ""product_name"": ""프로폴리스 너리싱 크림"", ""quantity"": 1, ""price"": 52000}",/products/cream-05,2025-12-10T13:50:26.397867+09:00
sess_98504412-202_636,,google,organic,,mobile,https://www.google.com,cc5916ca-6597-42db-8e5d-c552228cce27,checkout_start,"{""cart_value"": 52000}",/checkout,2025-12-10T13:51:23.397867+09:00
sess_af596c6c-356_637,5f7ed419-8519-47c2-ae65-0c68c0023f96,youtube,social,influencer_collab,desktop,https://www.youtube.com,8569c907-27d1-4686-b8db-3362ca26d77d,session_start,"{""entry_page"": ""/""}",/,2026-03-17T13:21:39.850632+09:00
sess_af596c6c-356_637,5f7ed419-8519-47c2-ae65-0c68c0023f96,youtube,social,influencer_collab,desktop,https://www.youtube.com,713812d9-a98e-4886-888f-4d30c57f58ec,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-17T13:21:41.850632+09:00
sess_356e1bdb-73b_638,,youtube,social,influencer_collab,mobile,https://www.youtube.com,988b4750-f186-4e95-8cdf-9fecb364e9c7,session_start,"{""entry_page"": ""/""}",/,2025-04-21T04:29:49.992363+09:00
sess_356e1bdb-73b_638,,youtube,social,influencer_collab,mobile,https://www.youtube.com,ac6cd241-1647-4271-94cc-4adc2d3ceae9,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2025-04-21T04:29:51.992363+09:00
sess_356e1bdb-73b_638,,youtube,social,influencer_collab,mobile,https://www.youtube.com,a807b203-a674-49eb-aa0a-4b0501f58028,product_list_view,"{""category"": ""serum""}",/products,2025-04-21T04:29:58.992363+09:00
sess_93d491d0-396_639,27b789d5-4e3f-448a-a307-e0a831db729c,naver,organic,,mobile,https://www.naver.com,093ba390-1b0b-4fd6-93c1-00e594e6ad88,session_start,"{""entry_page"": ""/""}",/,2026-03-28T18:28:51.182757+09:00
sess_93d491d0-396_639,27b789d5-4e3f-448a-a307-e0a831db729c,naver,organic,,mobile,https://www.naver.com,47663b08-f892-4799-a3f1-ffc7eafbed6b,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-28T18:28:52.182757+09:00
sess_93d491d0-396_639,27b789d5-4e3f-448a-a307-e0a831db729c,naver,organic,,mobile,https://www.naver.com,93fa7b0b-003a-4b2d-a156-2b41710475c0,product_list_view,"{""category"": ""toner""}",/products,2026-03-28T18:29:01.182757+09:00
sess_93d491d0-396_639,27b789d5-4e3f-448a-a307-e0a831db729c,naver,organic,,mobile,https://www.naver.com,9a5ce26a-8fd9-4527-a6af-d0f538a63a9b,product_view,"{""product_id"": ""a1beead0-c2af-4306-950a-3ac7c25b5200"", ""product_name"": ""어성초 트러블 클렌징 젤"", ""category"": ""클렌저"", ""price"": 18000, ""sale_price"": 15100}",/products/cleanser-10,2026-03-28T18:29:27.182757+09:00
sess_93d491d0-396_639,27b789d5-4e3f-448a-a307-e0a831db729c,naver,organic,,mobile,https://www.naver.com,9d3122fe-a254-42b7-a0c5-138b337024a4,add_to_cart,"{""product_id"": ""a1beead0-c2af-4306-950a-3ac7c25b5200"", ""product_name"": ""어성초 트러블 클렌징 젤"", ""quantity"": 1, ""price"": 15100}",/products/cleanser-10,2026-03-28T18:31:15.182757+09:00
sess_3888509c-704_640,,naver,organic,,mobile,https://www.naver.com,0201ca53-eb1e-4bfe-bafd-37323c0fa4b8,session_start,"{""entry_page"": ""/""}",/,2026-03-04T21:42:09.853493+09:00
sess_3888509c-704_640,,naver,organic,,mobile,https://www.naver.com,5b71b324-d462-4787-be83-b0d0414535b0,page_view,"{""page_title"": ""LUNA - 비건 스킨케어""}",/,2026-03-04T21:42:10.853493+09:00
sess_3888509c-704_640,,naver,organic,,mobile,https://www.naver.com,07ef6683-5e4f-4f1b-a202-14382955cbef,product_list_view,"{""category"": ""cleanser""}",/products,2026-03-04T21:42:38.853493+09:00
sess_3888509c-704_640,,naver,organic,,mobile,https://www.naver.com,5707d502-f271-421b-b486-ab5368480676,product_view,"{""product_id"": ""f578b710-66b1-4ceb-87cb-887de576a8a9"", ""product_name"": ""시카 리페어 수분 크림"", ""category"": ""크림"", ""price"": 50000, ""sale_price"": 42300}",/products/cream-02,2026-03-04T21:43:18.853493+09:00
sess_2bb2eef9-e8c_641,311f795a-49b2-4a0d-a867-431546b8d8b5,google,organic,,desktop,https://www.google.com,07fe9189-8e3a-4540-8b13-6712b815257c,session_start,"{""entry_page"": ""/""}",/,2025-10-16T21:20:16.284820+09:00
